Chapter,Verse,Google Translate,Kemenag,King Fahd,Fahd - Google,Kemenag - Google,Fahd - Kemenag
5,43," Bagaimana mungkin mereka menjadikanmu hakim, padahal mereka memiliki Taurat, yang di dalamnya terdapat hukum Allah? Kemudian mereka berpaling setelah itu. Dan mereka bukanlah orang-orang yang beriman.","Dan bagaimana mereka akan mengangkatmu menjadi hakim mereka, padahal mereka mempunyai Taurat yang di dalamnya (ada) hukum Allah, nanti mereka berpaling (dari putusanmu) setelah itu? Sungguh, mereka bukan orang-orang yang beriman.","Dan bagaimanakah mereka mengangkatmu menjadi hakim mereka, padahal mereka mempunyai Taurat yang di dalamnya (ada) hukum Allah, kemudian mereka berpaling sesudah itu (dari putusanmu)? Dan mereka sungguh-sungguh bukan orang yang beriman.",0.91657794,0.91983235,0.96544015
5,44,"Sesungguhnya Kami telah menurunkan Kitab Taurat yang di dalamnya terdapat petunjuk dan cahaya. Para nabi yang berserah diri telah memutuskan perkara dengan Kitab Taurat itu untuk orang-orang Yahudi, demikian pula para pendeta dan ulama, berdasarkan Kitab Suci yang telah mereka percayakan kepada mereka, dan mereka menjadi saksi atasnya. Maka janganlah kamu takut kepada manusia, tetapi takutlah kepada-Ku, dan janganlah kamu menukar ayat-ayat-Ku dengan harga yang murah. Dan barangsiapa yang tidak memutuskan perkara menurut apa yang diturunkan Allah, maka mereka itulah orang-orang yang kafir.","Sungguh, Kami yang menurunkan Kitab Taurat; di dalamnya (ada) petunjuk dan cahaya. Yang dengan Kitab itu para nabi yang berserah diri kepada Allah memberi putusan atas perkara orang Yahudi, demikian juga para ulama dan pendeta-pendeta mereka, sebab mereka diperintahkan memelihara kitab-kitab Allah dan mereka menjadi saksi terhadapnya. Karena itu janganlah kamu takut kepada manusia, (tetapi) takutlah kepada-Ku. Dan janganlah kamu jual ayat-ayat-Ku dengan harga murah. Barang siapa tidak memutuskan dengan apa yang diturunkan Allah, maka mereka itulah orang-orang kafir.","Sesungguhnya Kami telah menurunkan Kitab Taurat di dalamnya (ada) petunjuk dan cahaya (yang menerangi), yang dengan kitab itu diputuskan perkara orang-orang Yahudi oleh nabi-nabi yang berserah diri kepada Allah, oleh orang-orang alim mereka dan pendeta-pendeta mereka, disebabkan mereka diperintahkan memelihara kitab-kitab Allah dan mereka menjadi saksi terhadapnya.  Karena itu, janganlah kamu takut kepada manusia, (tetapi) takutlah kepada-Ku.  Dan janganlah kamu menukar ayat-ayat-Ku dengan harga yang sedikit.  Barang siapa yang tidak memutuskan menurut apa yang diturunkan Allah, maka mereka itu adalah orang-orang yang kafir.",0.9412664,0.9234139,0.91768205
5,45,"Dan Kami tetapkan bagi mereka di dalamnya: ""Nyawa dibalas nyawa, mata dibalas mata, hidung dibalas hidung, telinga dibalas telinga, gigi dibalas gigi, dan luka-luka ada pembalasan yang setimpal. Barangsiapa bersedekah, maka itu menjadi penebus dosa baginya. Dan barangsiapa tidak memutuskan menurut apa yang diturunkan Allah, maka mereka itulah orang-orang yang zalim.""","Kami telah menetapkan bagi mereka di dalamnya (Taurat) bahwa nyawa (dibalas) dengan nyawa, mata dengan mata, hidung dengan hidung, telinga dengan telinga, gigi dengan gigi, dan luka-luka (pun) ada kisasnya (balasan yang sama). Barang siapa melepaskan (hak kisas)nya, maka itu (menjadi) penebus dosa baginya. Barang siapa tidak memutuskan perkara menurut apa yang diturunkan Allah, maka mereka itulah orang-orang zalim.","Dan Kami telah tetapkan terhadap mereka di dalamnya (Taurat) bahwasanya jiwa (dibalas) dengan jiwa, mata dengan mata, hidung dengan hidung, telinga dengan telinga, gigi dengan gigi, dan luka-luka (pun) ada kisasnya.  Barang siapa yang melepaskan (hak kisas)nya, maka melepaskan hak itu (menjadi) penebus dosa baginya.  Barang siapa tidak memutuskan perkara menurut apa yang diturunkan Allah, maka mereka itu adalah orang-orang yang zalim.",0.6251229,0.6977431,0.8831933
5,46,"Dan Kami ikuti jejak mereka dengan Isa putra Maryam, membenarkan kitab Taurat yang sebelumnya. Dan Kami berikan kepadanya Injil yang di dalamnya terdapat petunjuk dan cahaya, dan membenarkan kitab Taurat yang sebelumnya, serta petunjuk dan pengajaran bagi orang-orang yang bertakwa.","Dan Kami teruskan jejak mereka dengan mengutus Isa putra Maryam, membenarkan Kitab yang sebelumnya, yaitu Taurat. Dan Kami menurunkan Injil kepadanya, di dalamnya terdapat petunjuk dan cahaya, dan membenarkan Kitab yang sebelumnya yaitu Taurat, dan sebagai petunjuk serta pengajaran untuk orang-orang yang bertakwa.","Dan Kami iringkan jejak mereka (nabi-nabi Bani Isrā`īl) dengan ʻIsa putra Maryam, membenarkan Kitab yang sebelumnya, yaitu Taurat. Dan Kami telah memberikan kepadanya Kitab Injil sedang di dalamnya (ada) petunjuk dan cahaya (yang menerangi), dan membenarkan kitab yang sebelumnya, yaitu Kitab Taurat.  Dan menjadi petunjuk serta pelajaran untuk orang-orang yang bertakwa.",0.89174724,0.90678,0.87174
5,47," Hendaklah Ahli Injil memutuskan berdasarkan apa yang diturunkan Allah di dalamnya. Dan barangsiapa yang tidak memutuskan berdasarkan apa yang diturunkan Allah, maka mereka itulah orang-orang yang fasik.","Dan hendaklah pengikut Injil memutuskan perkara menurut apa yang diturunkan Allah di dalamnya. Barang siapa tidak memutuskan perkara menurut apa yang diturunkan Allah, maka mereka itulah orang-orang fasik.","Dan hendaklah orang-orang pengikut Injil, memutuskan perkara menurut apa yang diturunkan Allah di dalamnya.  Barang siapa tidak memutuskan perkara menurut apa yang diturunkan Allah, maka mereka itu adalah orang-orang yang fasik.",0.9039386,0.9104413,0.9669329
5,48,"Dan telah Kami turunkan kepadamu Kitab (Al-Qur'an) dengan sebenarnya; membenarkan Kitab yang sebelumnya, yaitu Kitab Suci, dan sebagai pembeda atasnya. Maka putuskanlah keputusan di antara mereka menurut apa yang diturunkan Allah, dan janganlah kamu mengikuti hawa nafsu mereka menyimpang dari apa yang telah datang kepadamu dari kebenaran. Untuk masing-masing kamu, Kami tetapkan bagi kamu suatu syariat dan suatu tata cara. Dan seandainya Allah menghendaki, tentu Dia menjadikan kamu satu umat, tetapi (firman-Nya) untuk menguji kamu terhadap apa yang kamu (harapkan), dan (firman-Nya), ""Hai Muhammad, sesungguhnya Dia Maha Penyayang."" Dia telah memberikan karunia-Nya kepadamu, maka bersegeralah kamu berbuat kebajikan. Kepada Allah-lah tempat kembali kamu semuanya, lalu Dia beritakan kepadamu apa yang dahulu kamu selalu berselisih.","Dan Kami telah menurunkan Kitab (Alquran) kepadamu (Muhammad) dengan membawa kebenaran, yang membenarkan kitab-kitab yang diturunkan sebelumnya dan menjaganya,  maka putuskanlah perkara mereka menurut apa yang di turunkan Allah dan janganlah engkau mengikuti keinginan mereka dengan meninggalkan kebenaran yang telah datang kepadamu. Untuk setiap umat di antara kamu, Kami berikan aturan dan jalan yang terang. Kalau Allah menghendaki, niscaya kamu dijadikan-Nya satu umat (saja), tetapi Allah hendak menguji kamu terhadap karunia yang telah di berikan-Nya kepadamu, maka berlomba-lombalah berbuat kebajikan. Hanya kepada Allah kamu semua kembali, lalu diberitahukan-Nya kepadamu terhadap apa yang dahulu kamu perselisihkan,","Dan Kami telah turunkan kepadamu Al-Qur`ān dengan membawa kebenaran, membenarkan apa yang sebelumnya, yaitu kitab-kitab (yang diturunkan sebelumnya) dan batu ujian terhadap kitab-kitab yang lain itu; maka putuskanlah perkara mereka menurut apa yang Allah turunkan, dan janganlah kamu mengikuti hawa nafsu mereka dengan meninggalkan kebenaran yang telah datang kepadamu.  Untuk tiap-tiap umat di antara kamu, Kami berikan aturan dan jalan yang terang. Sekiranya Allah menghendaki, niscaya kamu dijadikan-Nya satu umat (saja), tetapi Allah hendak menguji kamu terhadap pemberian-Nya kepadamu, maka berlomba-lombalah berbuat kebajikan.  Hanya kepada Allah-lah kembali kamu semuanya, lalu diberitahukan-Nya kepadamu apa yang telah kamu perselisihkan itu,",0.80834734,0.81816506,0.9159842
5,49,"Dan putuskanlah perkara di antara mereka menurut apa yang telah diturunkan Allah, dan janganlah kamu mengikuti hawa nafsu mereka, dan berhati-hatilah terhadap mereka, agar mereka tidak menyesatkan kamu dari sebagian apa yang telah diturunkan Allah kepadamu. Tetapi jika mereka berpaling, maka ketahuilah bahwa Allah hanya hendak menimpakan siksaan kepada mereka karena sebagian dosa mereka, dan sesungguhnya banyak di antara manusia yang benar-benar fasik.","dan hendaklah engkau memutuskan perkara di antara mereka menurut apa yang diturunkan Allah, dan janganlah engkau mengikuti keinginan mereka. Dan waspadalah terhadap mereka, jangan sampai mereka memperdayakan engkau terhadap sebagian apa yang telah diturunkan Allah kepadamu. Jika mereka berpaling (dari hukum yang telah diturunkan Allah), maka ketahuilah bahwa sesungguhnya Allah berkehendak menimpakan musibah kepada mereka disebabkan dosa-dosa mereka. Dan sungguh, kebanyakan manusia adalah orang-orang yang fasik.","dan hendaklah kamu memutuskan perkara di antara mereka menurut apa yang diturunkan Allah, dan janganlah kamu mengikuti hawa nafsu mereka.  Dan berhati-hatilah kamu terhadap mereka, supaya mereka tidak memalingkan kamu dari sebagian apa yang telah diturunkan Allah kepadamu.  Jika mereka berpaling (dari hukum yang telah diturunkan Allah), maka ketahuilah bahwa sesungguhnya Allah menghendaki akan menimpakan musibah kepada mereka disebabkan sebagian dosa-dosa mereka.  Dan sesungguhnya kebanyakan manusia adalah orang-orang yang fasik.",0.90652686,0.8439124,0.95594734
5,50, Apakah mereka mencari keadilan di masa jahiliyah? Dan siapakah yang lebih baik daripada Allah dalam memutuskan perkara bagi kaum yang yakin?,Apakah hukum Jahiliah yang mereka kehendaki? (Hukum) siapakah yang lebih baik daripada (hukum) Allah bagi orang-orang yang meyakini (agamanya)?,"Apakah hukum jahiliah yang mereka kehendaki, dan (hukum) siapakah yang lebih baik daripada (hukum) Allah bagi orang-orang yang yakin?",0.70705426,0.6723474,0.94957936
5,51,"Hai orang-orang yang beriman, janganlah kamu mengambil orang-orang Yahudi dan Nasrani sebagai pemimpin. Sesungguhnya mereka adalah pemimpin bagi sebagian yang lain. Dan barangsiapa di antara kamu mengambil mereka sebagai pemimpin, maka sesungguhnya dia termasuk di antara mereka. Sesungguhnya Allah tidak memberi petunjuk kepada orang-orang yang zalim.","Wahai orang-orang yang beriman! Janganlah kamu menjadikan orang Yahudi dan Nasrani sebagai teman setia(mu); mereka satu sama lain saling melindungi. Barang siapa di antara kamu yang menjadikan mereka teman setia, maka sesungguhnya dia termasuk golongan mereka. Sungguh, Allah tidak memberi petunjuk kepada orang yang zalim.","Hai orang-orang yang beriman, janganlah kamu mengambil orang-orang Yahudi dan Nasrani menjadi pemimpin-pemimpin(mu); sebagian mereka adalah pemimpin bagi sebagian yang lain.  Barang siapa di antara kamu mengambil mereka menjadi pemimpin, maka sesungguhnya orang itu termasuk golongan mereka.  Sesungguhnya Allah tidak memberi petunjuk kepada orang-orang yang zalim.",0.97367775,0.63394743,0.64293337
5,52," Maka kamu akan melihat orang-orang yang bersegera masuk ke dalam hati mereka penyakit, sambil berkata: ""Kami khawatir akan ditimpa malapetaka."" Mudah-mudahan Allah mendatangkan kemenangan atau keputusan dari-Nya, lalu mereka menyesal atas apa yang mereka sembunyikan dalam diri mereka.","Maka kamu akan melihat orang-orang yang hatinya berpenyakit segera mendekati mereka (Yahudi dan Nasrani), seraya berkata, ""Kami takut akan mendapat bencana."" Mudah-mudahan Allah akan mendatangkan kemenangan (kepada Rasul-Nya), atau sesuatu keputusan dari sisi-Nya, sehingga mereka menjadi menyesal terhadap apa yang mereka rahasiakan dalam diri mereka.","Maka kamu akan melihat orang-orang yang ada penyakit dalam hatinya (orang-orang munafik) bersegera mendekati mereka (Yahudi dan Nasrani), seraya berkata, ""Kami takut akan mendapat bencana"".  Mudah-mudahan Allah akan mendatangkan kemenangan (kepada rasul-Nya), atau sesuatu keputusan dari sisi-Nya.  Maka karena itu, mereka menjadi menyesal terhadap apa yang mereka rahasiakan dalam diri mereka.",0.85750735,0.85207176,0.9232123
5,53,"Dan orang-orang yang beriman berkata, ""Inikah orang-orang yang telah bersumpah dengan nama Allah, bahwa mereka benar-benar bersama kamu?"" Telah sia-sia amal mereka dan mereka adalah orang-orang yang merugi.","Dan orang-orang yang beriman akan berkata, ""Inikah orang yang bersumpah secara sungguh-sungguh dengan (nama) Allah, bahwa mereka benar-benar bersama kamu?"" Segala amal mereka menjadi sia-sia, sehingga mereka menjadi orang-orang yang rugi.","Dan orang-orang yang beriman akan mengatakan, ""Inikah orang-orang yang bersumpah sungguh-sungguh dengan nama Allah, bahwasanya mereka benar-benar beserta kamu?"" Rusak binasalah segala amal mereka, lalu mereka menjadi orang-orang yang merugi.",0.94597507,0.91505116,0.93432
5,54," Hai orang-orang yang beriman, barangsiapa di antara kamu yang murtad dari agamanya, maka Allah akan mendatangkan suatu kaum yang dicintai-Nya dan yang juga mencintai-Nya, yaitu mereka yang bersikap lemah lembut terhadap orang-orang yang beriman, bersikap keras terhadap orang-orang kafir, berjihad di jalan Allah, dan tidak takut kepada celaan orang-orang yang mencela. Itulah karunia Allah; Dia memberikannya kepada siapa yang Dia kehendaki, dan Allah Maha Luas (karunia-Nya). Maha Mengetahui.","Wahai orang-orang yang beriman! Barang siapa di antara kamu yang murtad (keluar) dari agamanya, maka kelak Allah akan mendatangkan suatu kaum, Dia mencintai mereka dan mereka pun mencintai-Nya, dan bersikap lemah lembut terhadap orang-orang yang beriman, tetapi bersikap keras terhadap orang-orang kafir, yang berjihad di jalan Allah, dan yang tidak takut kepada celaan orang yang suka mencela. Itulah karunia Allah yang diberikan-Nya kepada siapa yang Dia kehendaki. Dan Allah Mahaluas (pemberian-Nya), Maha Mengetahui.","Hai orang-orang yang beriman, barang siapa di antara kamu yang murtad dari agamanya, maka kelak Allah akan mendatangkan suatu kaum yang Allah mencintai mereka dan merekapun mencintai-Nya, yang bersikap lemah lembut terhadap orang yang mukmin, yang bersikap keras terhadap orang-orang kafir, yang berjihad di jalan Allah, dan yang tidak takut kepada celaan orang yang suka mencela.  Itulah karunia Allah, diberikan-Nya kepada siapa yang dikehendaki-Nya, dan Allah Maha Luas (pemberian-Nya), lagi Maha Mengetahui.",0.96951646,0.9341061,0.95215225
5,55,"Sesungguhnya sekutu kamu hanyalah Allah, Rasul-Nya, dan orang-orang yang beriman, yaitu orang-orang yang mendirikan shalat dan menunaikan zakat, dan mereka ruku' dalam shalat.","Sesungguhnya penolongmu hanyalah Allah, Rasul-Nya, dan orang-orang yang beriman, yang melaksanakan salat dan menunaikan zakat, seraya tunduk (kepada Allah).","Sesungguhnya penolong kamu hanyalah Allah, rasul-Nya, dan orang-orang yang beriman, yang mendirikan salat dan menunaikan zakat, seraya mereka tunduk (kepada Allah).",0.67018914,0.6268815,0.9847903
5,56," Dan barangsiapa menjadikan Allah, Rasul-Nya dan orang-orang yang beriman menjadi wali-Nya, maka sesungguhnya, partai Allah, merekalah yang menang.","Dan barang siapa menjadikan Allah, Rasul-Nya dan orang-orang yang beriman sebagai penolongnya, maka sungguh, pengikut (agama) Allah itulah yang menang.","Dan barangsiapa mengambil Allah, rasul-Nya, dan orang-orang yang beriman menjadi penolongnya, maka sesungguhnya pengikut (agama) Allah itulah yang pasti menang.",0.65856934,0.70825434,0.95953214
5,57," Hai orang-orang yang beriman, janganlah kamu menjadikan orang-orang yang menjadikan agamamu sebagai olok-olokan dan bahan tertawaan di antara orang-orang yang diberi Kitab Suci sebelum kamu dan orang-orang kafir sebagai sekutu. Dan bertakwalah kepada Allah, jika kamu orang-orang yang beriman.","Wahai orang-orang yang beriman! Janganlah kamu menjadikan pemimpinmu orang-orang yang membuat agamamu jadi bahan ejekan dan permainan, (yaitu) di antara orang-orang yang telah diberi kitab sebelummu, dan orang-orang kafir (orang musyrik). Dan bertakwalah kepada Allah jika kamu orang-orang beriman.","Hai orang-orang yang beriman, janganlah kamu mengambil jadi pemimpinmu, orang-orang yang membuat agamamu jadi buah ejekan dan permainan, (yaitu) di antara orang-orang yang telah diberi kitab sebelummu, dan orang-orang yang kafir (orang-orang musyrik).  Dan bertakwalah kepada Allah jika kamu betul-betul orang-orang yang beriman.",0.7093514,0.8119053,0.9183556
5,58,"Dan ketika kamu menyerukan salat, mereka menganggapnya sebagai olok-olokan dan hiburan. Hal itu karena mereka adalah kaum yang tidak berakal.","Dan apabila kamu menyeru (mereka) untuk (melaksanakan) salat, mereka menjadikannya bahan ejekan dan permainan. Yang demikian itu adalah karena mereka orang-orang yang tidak mengerti.","Dan apabila kamu menyeru (mereka) untuk (mengerjakan) salat, mereka menjadikannya buah ejekan dan permainan.  Yang demikian itu adalah karena mereka benar-benar kaum yang tidak mau mempergunakan akal.",0.8310962,0.85758984,0.9296912
5,59," Katakanlah: ""Hai Ahli Kitab, mengapa kamu menyalahkan kami, selain dari pada kenyataan bahwa kami beriman kepada Allah, kitab yang diwahyukan kepada kami dan kitab yang diwahyukan sebelumnya, dan bahwa kebanyakan kamu orang-orang fasik?""","Katakanlah, ""Wahai Ahli Kitab! Apakah kamu memandang kami salah, hanya karena kami beriman kepada Allah, kepada apa yang diturunkan kepada kami dan kepada apa yang diturunkan sebelumnya? Sungguh, kebanyakan dari kamu adalah orang-orang yang fasik.""","Katakanlah, ""Hai ahli kitab, apakah kamu memandang kami salah, hanya lantaran kami beriman kepada Allah, kepada apa yang diturunkan kepada kami, dan kepada apa yang diturunkan sebelumnya? sedang kebanyakan di antara kamu benar-benar orang-orang yang fasik?"".",0.84487903,0.8552109,0.9770348
5,60," Katakanlah, ""Maukah aku kabarkan kepadamu tentang balasan yang lebih buruk dari itu, sebagai balasan dari Allah? Yaitu orang-orang yang telah dilaknat Allah, yang telah Dia murka, dan Dia jadikan di antara mereka kera dan babi, dan mereka menyembah tuhan-tuhan palsu. Merekalah yang lebih buruk kedudukannya dan lebih sesat dari jalan yang benar.""","Katakanlah (Muhammad), ""Apakah akan aku beritakan kepadamu tentang orang yang lebih buruk pembalasannya dari (orang fasik) di sisi Allah? Yaitu, orang yang dilaknat dan dimurkai Allah, di antara mereka (ada) yang dijadikan kera dan babi dan (orang yang) menyembah Tagut."" Mereka itu lebih buruk tempatnya dan lebih tersesat dari jalan yang lurus.","Katakanlah, ""Apakah akan aku beritakan kepadamu tentang orang-orang yang lebih buruk pembalasannya dari (orang-orang fasik) itu disisi Allah, yaitu orang-orang yang dikutuki dan dimurkai Allah, di antara mereka (ada) yang dijadikan kera dan babi dan (orang yang) menyembah ṭāgūt?""  Mereka itu lebih buruk tempatnya dan lebih tersesat dari jalan yang lurus.",0.80877495,0.88570416,0.8780393
5,61,"Dan ketika mereka datang kepadamu, mereka berkata, ""Kami telah beriman,"" padahal mereka masuk dalam keadaan kafir dan keluar dalam keadaan kafir. Dan Allah Maha Mengetahui apa yang mereka sembunyikan.","Dan apabila mereka (Yahudi atau munafik) datang kepadamu, mereka mengatakan, ""Kami telah beriman,"" padahal mereka datang kepadamu dengan kekafiran dan mereka pergi pun demikian; dan Allah lebih mengetahui apa yang mereka sembunyikan.","Dan apabila orang-orang (Yahudi atau munafik) datang kepadamu, mereka mengatakan, ""Kami telah beriman"", padahal mereka datang kepada kamu dengan kekafirannya dan mereka pergi (dari kamu) dengan kekafirannya (pula); dan Allah lebih mengetahui apa yang mereka sembunyikan.",0.86493117,0.8991098,0.9724892
5,62," Dan kamu akan melihat banyak dari mereka tergesa-gesa dalam dosa, agresi, dan memakan harta haram. Kejahatanlah yang telah mereka lakukan.","Dan kamu akan melihat banyak di antara mereka (orang Yahudi) berlomba dalam berbuat dosa, permusuhan dan memakan yang haram. Sungguh, sangat buruk apa yang mereka perbuat.","Dan kamu akan melihat kebanyakan dari mereka (orang-orang Yahudi) bersegera membuat dosa, permusuhan dan memakan yang haram.  Sesungguhnya amat buruk apa yang mereka telah kerjakan itu.",0.77414596,0.7524878,0.9401352
5,63, Mengapa para rabi dan pendeta tidak melarang mereka dari ucapan mereka yang berdosa dan konsumsi harta yang haram? Sungguh jahat apa yang telah mereka lakukan.,"Mengapa para ulama dan para pendeta mereka tidak melarang mereka mengucapkan perkataan bohong dan memakan yang haram? Sungguh, sangat buruk apa yang mereka perbuat.","Mengapa orang-orang alim mereka, pendeta-pendeta mereka tidak melarang mereka mengucapkan perkataan bohong dan memakan yang haram?  Sesungguhnya amat buruk apa yang telah mereka kerjakan itu.",0.77026945,0.7983248,0.94705516
5,64,"Dan orang-orang Yahudi berkata, ""Tangan Allah terbelenggu."" Tangan mereka terbelenggu, dan terkutuklah mereka karena apa yang mereka katakan. Bahkan, tangan-Nya terentang; Dia menafkahkan apa yang Dia kehendaki. Dan apa yang diturunkan kepadamu dari Tuhanmu pasti akan menambah banyak dari mereka dalam kefasikan dan kekafiran. Dan Kami telah menimpakan permusuhan dan kebencian di antara mereka sampai hari kiamat. Setiap kali mereka menyalakan api, api peperangan yang telah dipadamkan Allah, dan mereka berusaha membuat kerusakan di bumi. Dan Allah tidak menyukai orang-orang yang membuat kerusakan.","Dan orang-orang Yahudi berkata, ""Tangan Allah terbelenggu."" Sebenarnya tangan merekalah yang dibelenggu dan merekalah yang dilaknat disebabkan apa yang telah mereka katakan itu, padahal kedua tangan Allah terbuka; Dia memberi rezeki sebagaimana Dia kehendaki. Dan (Alquran) yang diturunkan kepadamu dari Tuhanmu itu pasti akan menambah kedurhakaan dan kekafiran bagi kebanyakan mereka. Dan Kami timbulkan permusuhan dan kebencian di antara mereka sampai hari Kiamat. Setiap mereka menyalakan api peperangan, Allah memadamkannya. Dan mereka berusaha (menimbulkan) kerusakan di bumi. Dan Allah tidak menyukai orang-orang yang berbuat kerusakan.","Orang-orang Yahudi berkata, ""Tangan Allah terbelenggu"", sebenarnya tangan merekalah yang dibelenggu dan merekalah yang dilaknat disebabkan apa yang telah mereka katakan itu.  (Tidak demikian), tetapi kedua-dua tangan Allah terbuka; Dia menafkahkan sebagaimana Dia kehendaki.  Dan Al-Qur`ān yang diturunkan kepadamu dari Tuhan-mu sungguh-sungguh akan menambah kedurhakaan dan kekafiran bagi kebanyakan di antara mereka.  Dan Kami telah timbulkan permusuhan dan kebencian di antara mereka sampai hari kiamat.  Setiap mereka menyalakan api peperangan, Allah memadamkannya dan mereka berbuat kerusakan di muka bumi dan Allah tidak menyukai orang-orang yang membuat kerusakan.",0.9431938,0.94734955,0.9702889
5,65,"Dan seandainya Ahli Kitab beriman dan bertakwa kepada Allah, niscaya Kami hapus kesalahan-kesalahan mereka dan Kami masukkan mereka ke dalam surga yang penuh kenikmatan.",Dan sekiranya Ahli Kitab itu beriman dan bertakwa; niscaya Kami hapus kesalahan-kesalahan mereka dan mereka tentu Kami masukkan ke dalam surga-surga yang penuh kenikmatan.,"Dan sekiranya ahli kitab beriman dan bertakwa, tentulah Kami tutup (hapus) kesalahan-kesalahan mereka dan tentulah Kami masukkan mereka kedalam surga-surga yang penuh kenikmatan.",0.95990914,0.96994615,0.9453355
5,66," Dan seandainya mereka menjunjung tinggi Taurat, Injil, dan apa yang diturunkan kepada mereka dari Tuhan mereka, niscaya mereka akan menghancurkan dari atas dan dari bawah kaki mereka. Di antara mereka ada kaum yang moderat, tetapi banyak di antara mereka -- amat buruk apa yang mereka perbuat.","Dan sekiranya mereka sungguh-sungguh menjalankan (hukum) Taurat, Injil dan (Alquran) yang diturunkan kepada mereka dari Tuhannya, niscaya mereka akan mendapat makanan dari atas mereka dan dari bawah kaki mereka. Di antara mereka ada sekelompok yang jujur dan taat. Dan banyak di antara mereka sangat buruk apa yang mereka kerjakan.","Dan sekiranya mereka sungguh-sungguh menjalankan (hukum) Taurat, Injil, dan (Al-Qur`ān) yang diturunkan kepada mereka dari Tuhan-nya, niscaya mereka akan mendapat makanan dari atas mereka dan dari bawah kaki mereka.  Di antara mereka ada golongan yang pertengahan. Dan alangkah buruknya apa yang dikerjakan oleh kebanyakan mereka.",0.6252006,0.7100477,0.85171294
5,67,"Wahai Rasul, sampaikanlah apa yang telah diturunkan kepadamu dari Tuhanmu. Jika tidak kamu kerjakan, berarti kamu belum menyampaikan amanat-Nya. Dan Allah akan melindungimu dari manusia. Sesungguhnya Allah tidak memberi petunjuk kepada orang-orang yang kafir.","Wahai Rasul! Sampaikanlah apa yang diturunkan Tuhanmu kepadamu. Jika tidak engkau lakukan (apa yang diperintahkan itu) berarti engkau tidak menyampaikan amanat-Nya. Dan Allah memelihara engkau dari (gangguan) manusia. Sungguh, Allah tidak memberi petunjuk kepada orang-orang kafir.","Hai rasul, sampaikanlah apa yang diturunkan kepadamu dari Tuhan-mu. Dan jika tidak kamu kerjakan (apa yang diperintahkan itu, berarti) kamu tidak menyampaikan amanat-Nya. Allah memelihara kamu dari (gangguan) manusia.   Sesungguhnya Allah tidak memberi petunjuk kepada orang-orang yang kafir.",0.92444575,0.9003234,0.95711386
5,68," Katakanlah, ""Hai Ahli Kitab, kamu tidak akan berada di atas sesuatu pun sebelum kamu menegakkan Taurat, Injil, dan apa yang diturunkan kepadamu dari Tuhanmu. Dan apa yang diturunkan kepadamu dari Tuhanmu pasti akan menambah banyak dari mereka dalam kefasikan dan kekafiran. Maka janganlah kamu bersedih hati terhadap orang-orang yang kafir.","Katakanlah (Muhammad), ""Wahai Ahli Kitab! Kamu tidak dipandang beragama sedikit pun hingga kamu menegakkan ajaran-ajaran Taurat, Injil dan (Alquran) yang diturunkan Tuhanmu kepadamu."" Dan apa yang diturunkan Tuhanmu kepadamu pasti akan membuat banyak di antara mereka lebih durhaka dan lebih ingkar, maka janganlah engkau berputus asa terhadap orang-orang kafir itu.","Katakanlah, ""Hai ahli kitab, kamu tidak dipandang beragama sedikit pun hingga kamu menegakkan ajaran-ajaran Taurat, Injil dan Al-Qur`ān yang diturunkan kepadamu dari Tuhan-mu"".  Sesungguhnya apa yang diturunkan kepadamu (Muhammad) dari Tuhan-mu akan menambah kedurhakaan dan kekafiran kepada kebanyakan dari mereka; maka janganlah kamu bersedih hati terhadap orang-orang yang kafir itu.",0.78576154,0.67651796,0.8983811
5,69,"Sesungguhnya orang-orang yang beriman, orang-orang Yahudi, Nasrani dan Shabiin, orang-orang yang beriman kepada Allah, hari kemudian dan beramal saleh, tidak ada kekhawatiran terhadap mereka dan tidak (pula) mereka bersedih hati.","Sesungguhnya orang-orang yang beriman, orang-orang Yahudi, Ṣābiīn dan orang-orang Nasrani, barang siapa beriman kepada Allah, kepada hari kemudian dan berbuat kebajikan, maka tidak ada rasa khawatir padanya dan mereka tidak bersedih hati.","Sesungguhnya orang-orang mukmin, orang-orang Yahudi, Ṣābi`īn, dan orang-orang Nasrani, siapa saja (di antara mereka) yang benar-benar beriman kepada Allah, hari kemudian, dan beramal saleh, maka tidak ada kekhawatiran terhadap mereka dan tidak (pula) mereka bersedih hati.",0.9403641,0.93029195,0.8919413
5,70," Sesungguhnya, Kami telah mengambil perjanjian dari Bani Israil, dan Kami mengutus kepada mereka beberapa orang rasul. Setiap kali datang kepada mereka seorang rasul membawa sesuatu yang tidak mereka sukai, ada segolongan yang mereka ingkari, dan ada segolongan yang mereka bunuh.","Sesungguhnya Kami telah mengambil perjanjian dari Bani Israil, dan telah Kami utus kepada mereka Rasul-rasul. Tetapi setiap rasul datang kepada mereka dengan membawa apa yang tidak sesuai dengan keinginan mereka, (maka) sebagian (dari Rasul itu) mereka dustakan dan sebagian yang lain mereka bunuh.","Sesungguhnya Kami telah mengambil perjanjian dari Bani Isrā`īl, dan telah Kami utus kepada mereka rasul-rasul.  Tetapi setiap datang seorang rasul kepada mereka dengan membawa apa yang yang tidak diingini oleh hawa nafsu mereka, (maka) sebagian dari rasul-rasul itu mereka dustakan dan sebagian yang lain mereka bunuh. ",0.9138007,0.9168705,0.9687021
