teks,amarah,antisipasi,menjijikkan,takut,sukacita,Cinta,optimisme,pesimisme,kesedihan,kejutan,memercayai
" Sesungguhnya Allah telah mendengar ucapan orang-orang yang berkata, “Sesungguhnya Allah itu fakir, dan kamilah yang kaya.” Sungguh, Kami akan mencatat apa yang mereka katakan dan pembunuhan mereka terhadap para nabi tanpa alasan yang benar, dan Kami akan berkata, “Rasakanlah azab api yang menyala-nyala.”",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Yang demikian itu adalah karena apa yang telah diperbuat oleh tanganmu, dan karena sesungguhnya Allah sekali-kali tidak berlaku zalim terhadap hamba-hamba-Nya.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Orang-orang yang berkata, ""Sesungguhnya Allah telah memerintahkan kepada kami, bahwa kami tidak akan beriman kepada seorang rasul pun sebelum dia mendatangkan untuk kami persembahan yang dibakar api."" Katakanlah, ""Telah datang kepadamu beberapa rasul sebelum aku dengan membawa bukti-bukti yang nyata dan apa yang telah kamu katakan. Maka mengapa kamu membunuh mereka, jika kamu memang orang-orang yang benar?""",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
" Jika mereka mengingkari kamu, maka sesungguhnya telah diingkari sebelumnya para rasul. Mereka membawa bukti-bukti yang nyata, kitab suci, dan Kitab yang mencerahkan.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"Setiap jiwa akan merasakan mati, dan kamu tidak akan diberi balasan yang sempurna kecuali pada Hari Kiamat. Maka, barangsiapa yang dijauhkan dari api neraka dan dimasukkan ke dalam surga, maka ia telah mencapai [keinginannya]. Dan tiadalah kehidupan dunia ini selain kenikmatan yang menipu.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" ۞ Kamu pasti akan diuji terhadap hartamu dan dirimu sendiri, dan kamu pasti akan mendengar dari orang-orang yang diberi Kitab sebelum kamu dan dari orang-orang yang mempersekutukan Allah, banyak sekali kecaman. Tetapi jika kamu bersabar dan bertakwa, sesungguhnya yang demikian itu termasuk perkara-perkara yang patut diputuskan.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Dan ingatlah ketika Allah mengambil perjanjian dari orang-orang yang diberi Kitab Suci, ""Kamu harus menjelaskannya kepada manusia dan janganlah kamu menyembunyikannya."" Tetapi mereka melemparkannya ke belakang punggung mereka dan mereka membeli dengannya dengan harga yang sedikit. Maka buruklah apa yang mereka beli.",1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
 Jangan pernah berpikir bahwa orang-orang yang bersukacita atas apa yang telah mereka lakukan dan senang dipuji atas apa yang tidak mereka lakukan akan aman dari hukuman. Dan mereka akan menerima hukuman yang pedih.,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
" Kepunyaan Allah-lah kerajaan langit dan bumi, dan Allah Maha Kuasa atas segala sesuatu.",1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
Sesungguhnya dalam penciptaan langit dan bumi dan silih bergantinya malam dan siang terdapat tanda-tanda bagi orang-orang yang berakal.,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Orang-orang yang mengingat Allah sambil berdiri, duduk, dan berbaring, serta merenungkan penciptaan langit dan bumi, seraya berkata, ""Ya Tuhan kami, Engkau tidak menciptakan ini sia-sia. Maha Suci Engkau! Maka lindungilah kami dari siksa api neraka.""",0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
" Ya Tuhan kami, sesungguhnya siapa saja yang telah Kau masukkan ke dalam neraka, maka sungguh Engkau telah menghinakannya. Dan bagi orang-orang yang zalim itu sekali-kali tidak ada seorang penolong pun.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Ya Tuhan kami, sungguh kami telah mendengar seruan untuk beriman, ""Percayalah kepada Tuhanmu,"" lalu kami pun beriman. Ya Tuhan kami, ampunilah dosa-dosa kami, tutupilah kesalahan-kesalahan kami, dan matikanlah kami bersama orang-orang yang saleh.",0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
" Ya Tuhan kami, berikanlah kepada kami apa yang telah Engkau janjikan kepada kami melalui para utusan-Mu, dan janganlah Engkau hina kami pada Hari Kiamat. Sesungguhnya, Engkau tidak akan menyalahi janji-Mu.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
"Maka Tuhan mereka menjawab mereka, ""Aku sekali-kali tidak akan menyia-nyiakan amal orang-orang yang beramal di antara kamu, baik laki-laki maupun perempuan. Sebagian kamu adalah bagian dari sebagian yang lain. Maka orang-orang yang berhijrah, yang diusir dari kampung halaman mereka, yang disakiti di jalan-Ku, yang berperang, atau yang terbunuh, pasti akan Aku hapus kesalahan-kesalahan mereka dan Aku masukkan mereka ke dalam surga yang mengalir di bawahnya sungai-sungai."" (QS. Al-Baqarah: 11) Sebagai pahala dari Allah, dan di sisi Allah-lah pahala yang sebaik-baiknya.",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
 Janganlah kamu tertipu oleh gerakan orang-orang kafir di seluruh negeri.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Kenikmatan yang sesaat, kemudian tempat kembali mereka ialah Jahannam dan seburuk-buruk tempat kembali.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Tetapi orang-orang yang bertakwa kepada Tuhan mereka, bagi mereka surga yang mengalir di bawahnya sungai-sungai; mereka kekal di dalamnya; sebagai ketetapan dari Allah. Dan apa yang ada di sisi Allah adalah lebih baik bagi orang-orang yang bertakwa.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan sesungguhnya di antara Ahli Kitab ada orang-orang yang beriman kepada Allah dan kepada apa yang diturunkan kepadamu dan apa yang diturunkan kepada mereka, dengan khusyuk kepada Allah. Mereka tidak menukar ayat-ayat Allah dengan harga yang sedikit. Mereka itu akan memperoleh pahala di sisi Tuhan mereka. Sesungguhnya Allah sangat cepat perhitungan-Nya.",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
"Hai orang-orang yang beriman, bersabarlah dan bersabarlah, serta tetaplah berdiri dan bertakwalah kepada Allah agar kamu beruntung.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
