verse_number,arab,king_fahd,kemenag,google_translate
131,وَلِلَّهِ مَا فِى ٱلسَّمَـٰوَٰتِ وَمَا فِى ٱلْأَرْضِ ۗ وَلَقَدْ وَصَّيْنَا ٱلَّذِينَ أُوتُوا۟ ٱلْكِتَـٰبَ مِن قَبْلِكُمْ وَإِيَّاكُمْ أَنِ ٱتَّقُوا۟ ٱللَّهَ ۚ وَإِن تَكْفُرُوا۟ فَإِنَّ لِلَّهِ مَا فِى ٱلسَّمَـٰوَٰتِ وَمَا فِى ٱلْأَرْضِ ۚ وَكَانَ ٱللَّهُ غَنِيًّا حَمِيدًا,"Dan kepunyaan Allah-lah apa yang di langit dan yang di bumi, dan sungguh Kami telah memerintahkan kepada orang-orang yang diberi kitab sebelum kamu dan (juga) kepada kamu; bertakwalah kepada Allah. Tetapi jika kamu kafir, maka (ketahuilah), sesungguhnya apa yang di langit dan apa yang di bumi hanyalah kepunyaan Allah dan Allah Maha Kaya dan Maha Terpuji.","Dan milik Allahlah apa yang ada di langit dan apa yang ada di bumi, dan sungguh, Kami telah memerintahkan kepada orang yang diberi Kitab suci sebelum kamu dan (juga) kepadamu agar bertakwalah kepada Allah. Tetapi jika kamu ingkar maka (ketahuilah), milik Allahlah apa yang ada di langit dan apa yang ada di bumi dan Allah Mahakaya, Maha Terpuji.","Dan kepada Tuhan, apa yang ada di langit, dan apa yang ada di bumi, dan kami telah memerintahkan mereka yang telah memberi kami, dan Anda akan berada di hadapan Anda, dan untuk Anda, dan untuk Anda Anda ditebus, karena Tuhan adalah apa yang ada di langit langit"
132,وَلِلَّهِ مَا فِى ٱلسَّمَـٰوَٰتِ وَمَا فِى ٱلْأَرْضِ ۚ وَكَفَىٰ بِٱللَّهِ وَكِيلًا,Dan kepunyaan Allah-lah apa yang di langit dan apa yang di bumi.  Cukuplah Allah sebagai Pemelihara.,Dan milik Allahlah apa yang ada di langit dan apa yang ada di bumi. Cukuplah Allah sebagai Pemeliharanya.,"Dan kepada Tuhan, apa yang ada di surga, dan apa yang ada di bumi."
133,إِن يَشَأْ يُذْهِبْكُمْ أَيُّهَا ٱلنَّاسُ وَيَأْتِ بِـَٔاخَرِينَ ۚ وَكَانَ ٱللَّهُ عَلَىٰ ذَٰلِكَ قَدِيرًا,"Jika Allah menghendaki, niscaya Dia musnahkan kamu, wahai manusia, dan Dia datangkan umat yang lain (sebagai penggantimu).  Dan adalah Allah Maha Kuasa berbuat demikian.","Kalau Allah menghendaki, niscaya dimusnahkan-Nya kamu semua wahai manusia! Kemudian Dia datangkan (umat) yang lain (sebagai penggantimu). Dan Allah Mahakuasa berbuat demikian.","Jika Anda akan pergi kepada Anda, orang akan mendatangi Anda dan mendatangi Anda ٔ dan Tuhan ditakdirkan untuk dapat melakukannya"
134,مَّن كَانَ يُرِيدُ ثَوَابَ ٱلدُّنْيَا فَعِندَ ٱللَّهِ ثَوَابُ ٱلدُّنْيَا وَٱلْـَٔاخِرَةِ ۚ وَكَانَ ٱللَّهُ سَمِيعًۢا بَصِيرًا,"Barang siapa yang menghendaki pahala di dunia saja (maka ia merugi), karena di sisi Allah ada pahala dunia dan akhirat.  Dan Allah Maha Mendengar lagi Maha Melihat.","Barang siapa menghendaki pahala di dunia maka ketahuilah bahwa di sisi Allah ada pahala dunia dan akhirat. Dan Allah Maha Mendengar, Maha Melihat.","Siapa pun yang menginginkan pakaian dunia ini, maka Tuhan adalah pakaian dunia ini dan kemewahan ۚ dan Tuhan sedang mendengar sebuah visi"
135,۞ يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ كُونُوا۟ قَوَّٰمِينَ بِٱلْقِسْطِ شُهَدَآءَ لِلَّهِ وَلَوْ عَلَىٰٓ أَنفُسِكُمْ أَوِ ٱلْوَٰلِدَيْنِ وَٱلْأَقْرَبِينَ ۚ إِن يَكُنْ غَنِيًّا أَوْ فَقِيرًا فَٱللَّهُ أَوْلَىٰ بِهِمَا ۖ فَلَا تَتَّبِعُوا۟ ٱلْهَوَىٰٓ أَن تَعْدِلُوا۟ ۚ وَإِن تَلْوُۥٓا۟ أَوْ تُعْرِضُوا۟ فَإِنَّ ٱللَّهَ كَانَ بِمَا تَعْمَلُونَ خَبِيرًا,"Wahai orang-orang yang beriman, jadilah kamu orang yang benar-benar penegak keadilan, menjadi saksi karena Allah biarpun terhadap dirimu sendiri atau ibu bapak dan kaum kerabatmu.  Jika ia kaya ataupun miskin, maka Allah lebih tahu kemaslahatannya.  Maka janganlah kamu mengikuti hawa nafsu karena ingin menyimpang dari kebenaran.  Dan jika kamu memutarbalikkan (kata-kata) atau enggan menjadi saksi, maka sesungguhnya Allah adalah Maha Mengetahui segala apa yang kamu kerjakan.","Wahai orang-orang yang beriman! Jadilah kamu penegak keadilan, menjadi saksi karena Allah, walaupun terhadap dirimu sendiri atau terhadap ibu bapak dan kaum kerabatmu. Jika dia (yang terdakwa) kaya ataupun miskin, maka Allah lebih tahu kemaslahatan (kebaikannya). Maka janganlah kamu mengikuti hawa nafsu karena ingin menyimpang dari kebenaran. Dan jika kamu memutarbalikkan (kata-kata) atau enggan menjadi saksi, maka ketahuilah Allah Mahateliti terhadap segala apa yang kamu kerjakan.","۞ Oh, mereka yang percaya, menjadi kekuatan mereka yang berada di tengah -tengah Tuhan. Bernyanyi atau muncul, karena Tuhan adalah yang pertama dari mereka. “Jangan ikuti Tuhan, Tuhan, untuk menjadi ahli sepenuhnya"
136,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ ءَامِنُوا۟ بِٱللَّهِ وَرَسُولِهِۦ وَٱلْكِتَـٰبِ ٱلَّذِى نَزَّلَ عَلَىٰ رَسُولِهِۦ وَٱلْكِتَـٰبِ ٱلَّذِىٓ أَنزَلَ مِن قَبْلُ ۚ وَمَن يَكْفُرْ بِٱللَّهِ وَمَلَـٰٓئِكَتِهِۦ وَكُتُبِهِۦ وَرُسُلِهِۦ وَٱلْيَوْمِ ٱلْـَٔاخِرِ فَقَدْ ضَلَّ ضَلَـٰلًۢا بَعِيدًا,"Wahai orang-orang yang beriman, tetaplah beriman kepada Allah dan rasul-Nya dan kepada kitab yang Allah turunkan kepada rasul-Nya, serta kitab yang Allah turunkan sebelumnya. Barang siapa yang kafir kepada Allah, malaikat-malaikat-Nya, kitab-kitab-Nya, rasul-rasul-Nya, dan hari kemudian, maka sesungguhnya orang itu telah sesat sejauh-jauhnya.","Wahai orang-orang yang beriman! Tetaplah beriman kepada Allah dan Rasul-Nya (Muhammad) dan kepada kitab (Alquran) yang diturunkan kepada Rasul-Nya, serta kitab yang diturunkan sebelumnya. Barang siapa ingkar kepada Allah, malaikat-malaikat-Nya, kitab-kitab-Nya, rasul-rasul-Nya, dan hari kemudian, maka sungguh, orang itu telah tersesat sangat jauh.","O, siapa pun yang percaya pada Allah dan utusan -Nya, dan Tuhan yang telah turun ke utusan -Nya dan utusan -Nya tentang Allah dan Tuhan Allah. Dan siapa pun yang tidak percaya pada Tuhan dan Rajanya serta buku -bukunya dan para utusannya dan hari Anda mewah"
137,إِنَّ ٱلَّذِينَ ءَامَنُوا۟ ثُمَّ كَفَرُوا۟ ثُمَّ ءَامَنُوا۟ ثُمَّ كَفَرُوا۟ ثُمَّ ٱزْدَادُوا۟ كُفْرًا لَّمْ يَكُنِ ٱللَّهُ لِيَغْفِرَ لَهُمْ وَلَا لِيَهْدِيَهُمْ سَبِيلًۢا,"Sesungguhnya orang-orang yang beriman kemudian kafir, kemudian beriman (pula), kamudian kafir lagi, kemudian bertambah kekafirannya, maka sekali-kali Allah tidak akan memberi ampunan kepada mereka, dan tidak (pula) menunjuki mereka kepada jalan yang lurus.","Sesungguhnya orang-orang yang beriman lalu kafir, kemudian beriman (lagi), kemudian kafir lagi, lalu bertambah kekafirannya, maka Allah tidak akan mengampuni mereka, dan tidak (pula) menunjukkan kepada mereka jalan (yang lurus).","Bagi mereka yang percaya, kemudian tidak percaya, lalu percaya, lalu tidak percaya, dan kemudian mereka akan tidak percaya, dan bukan karena mereka untuk memaafkannya dan tidak memaafkan mereka"
138,بَشِّرِ ٱلْمُنَـٰفِقِينَ بِأَنَّ لَهُمْ عَذَابًا أَلِيمًا,"Kabarkanlah kepada orang-orang munafik bahwa mereka akan mendapat siksaan yang pedih,","Kabarkanlah kepada orang-orang munafik bahwa mereka akan mendapat siksaan yang pedih,",Kabar baik dari mereka yang berhasil sendiri bahwa mereka memiliki siksaan yang menyakitkan
139,ٱلَّذِينَ يَتَّخِذُونَ ٱلْكَـٰفِرِينَ أَوْلِيَآءَ مِن دُونِ ٱلْمُؤْمِنِينَ ۚ أَيَبْتَغُونَ عِندَهُمُ ٱلْعِزَّةَ فَإِنَّ ٱلْعِزَّةَ لِلَّهِ جَمِيعًا,(yaitu) orang-orang yang mengambil orang-orang kafir menjadi teman-teman penolong dengan meninggalkan orang-orang mukmin. Apakah mereka mencari kekuatan di sisi orang kafir itu? Maka sesungguhnya semua kekuatan kepunyaan Allah.,(yaitu) orang-orang yang menjadikan orang-orang kafir sebagai pemimpin dengan meninggalkan orang-orang mukmin. Apakah mereka mencari kekuatan di sisi orang kafir itu? Ketahuilah bahwa semua kekuatan itu milik Allah.,Mereka yang mengambil mereka yang mengambil orang percaya pertama tanpa orang percaya ۚ Apakah mereka mencari yang terbaik dari mereka?
140,وَقَدْ نَزَّلَ عَلَيْكُمْ فِى ٱلْكِتَـٰبِ أَنْ إِذَا سَمِعْتُمْ ءَايَـٰتِ ٱللَّهِ يُكْفَرُ بِهَا وَيُسْتَهْزَأُ بِهَا فَلَا تَقْعُدُوا۟ مَعَهُمْ حَتَّىٰ يَخُوضُوا۟ فِى حَدِيثٍ غَيْرِهِۦٓ ۚ إِنَّكُمْ إِذًا مِّثْلُهُمْ ۗ إِنَّ ٱللَّهَ جَامِعُ ٱلْمُنَـٰفِقِينَ وَٱلْكَـٰفِرِينَ فِى جَهَنَّمَ جَمِيعًا,"Dan sungguh Allah telah menurunkan kepada kamu di dalam Al-Qur`ān bahwa apabila kamu mendengar ayat-ayat Allah diingkari dan diperolok-olokkan (oleh orang-orang kafir), maka janganlah kamu duduk beserta mereka, sehingga mereka memasuki pembicaraan yang lain.  Karena sesungguhnya (kalau kamu berbuat demikian), tentulah kamu serupa dengan mereka.  Sesungguhnya Allah akan mengumpulkan semua orang-orang munafik dan orang-orang kafir di dalam Jahanam,","Dan sungguh, Allah telah menurunkan (ketentuan) bagimu di dalam Kitab (Alquran) bahwa apabila kamu mendengar ayat-ayat Allah diingkari dan diperolok-olokkan (oleh orang-orang kafir), maka janganlah kamu duduk bersama mereka, sebelum mereka memasuki pembicaraan yang lain. Karena (kalau tetap duduk dengan mereka), tentulah kamu serupa dengan mereka. Sungguh, Allah akan mengumpulkan semua orang-orang munafik dan orang-orang kafir di neraka Jahanam,","Dan kami telah mendatangi Anda di dalam Raja bahwa jika Anda mendengar, Tuhan akan tidak percaya di dalamnya, dan Dia akan diejek olehnya, dan mereka tidak akan tidak percaya di dalamnya selain dia ۚ Anda seperti mereka ۗ Tuhan adalah keseluruhan dari mereka yang terpisah dan mereka yang berada di neraka semua neraka semua neraka semua neraka semua neraka semua neraka semua neraka semua neraka semua neraka semua nerakal semua neraka dan semua nerakal semua nerakal semua nerakal semua nerakal semua neraka dan neraka semua neraka dan semua nerakal semua nerakal semua nerakal semua neraka dan neraka semua nerakal semua neraka dan neraka semua nerakal semua neraka dan semua nerakal semua nerakal semua nerakal semua nerakal semua nerakal neraka dan neraka semua neraka dan neraka semua neraka semua nerakal semua nerakal semua nerakal semua nerakal neraka dan neraka semua nerakal semua nerakal neraka dan semua nerakal semua nerakal semua nerakal neraka dan nerakal neraka semua nerakal nerakal neraka dan"
141,ٱلَّذِينَ يَتَرَبَّصُونَ بِكُمْ فَإِن كَانَ لَكُمْ فَتْحٌ مِّنَ ٱللَّهِ قَالُوٓا۟ أَلَمْ نَكُن مَّعَكُمْ وَإِن كَانَ لِلْكَـٰفِرِينَ نَصِيبٌ قَالُوٓا۟ أَلَمْ نَسْتَحْوِذْ عَلَيْكُمْ وَنَمْنَعْكُم مِّنَ ٱلْمُؤْمِنِينَ ۚ فَٱللَّهُ يَحْكُمُ بَيْنَكُمْ يَوْمَ ٱلْقِيَـٰمَةِ ۗ وَلَن يَجْعَلَ ٱللَّهُ لِلْكَـٰفِرِينَ عَلَى ٱلْمُؤْمِنِينَ سَبِيلًا,"(yaitu) orang-orang yang menunggu-nunggu (peristiwa) yang akan terjadi pada dirimu (hai orang-orang mukmin). Maka jika terjadi bagimu kemenangan dari Allah, mereka berkata, ""Bukankah kami (turut berperang) beserta kamu?"" Dan jika orang-orang kafir mendapat keberuntungan (kemenangan), mereka berkata, ""Bukankah kami turut memenangkanmu, dan membela kamu dari orang-orang mukmin?"" Maka Allah akan memberi keputusan di antara kamu di hari kiamat dan Allah sekali-kali tidak akan memberi jalan kepada orang-orang kafir untuk memusnahkan orang-orang yang beriman.","(yaitu) orang yang menunggu-nunggu (peristiwa) yang akan terjadi pada dirimu. Apabila kamu mendapat kemenangan dari Allah mereka berkata, ""Bukankah kami (turut berperang) bersama kamu?"" Dan jika orang kafir mendapat bagian mereka berkata, ""Bukankah kami turut memenangkanmu, dan membela kamu dari orang mukmin?"" Maka Allah akan memberi keputusan di antara kamu pada hari Kiamat. Allah tidak akan memberi jalan kepada orang kafir untuk mengalahkan orang-orang beriman.","Mereka yang menunggu Anda, jika Anda sudah, maka buka dari Tuhan, mereka berkata: Apakah kami tidak akan bersama Anda, dan jika itu untuk mereka yang telah mengatakan kepada Anda kepada Anda, dan kami akan melindungi Anda dari orang -orang percaya ۚ Tuhan menguasai di antara Anda pada hari keji"
142,إِنَّ ٱلْمُنَـٰفِقِينَ يُخَـٰدِعُونَ ٱللَّهَ وَهُوَ خَـٰدِعُهُمْ وَإِذَا قَامُوٓا۟ إِلَى ٱلصَّلَوٰةِ قَامُوا۟ كُسَالَىٰ يُرَآءُونَ ٱلنَّاسَ وَلَا يَذْكُرُونَ ٱللَّهَ إِلَّا قَلِيلًا,"Sesungguhnya orang-orang munafik itu menipu Allah, dan Allah akan membalas tipuan mereka.  Dan apabila mereka berdiri untuk salat mereka berdiri dengan malas.  Mereka bermaksud ria (dengan salat) di hadapan manusia.  Dan tidaklah mereka menyebut Allah kecuali sedikit sekali.","Sesungguhnya orang munafik itu hendak menipu Allah, tetapi Allahlah yang menipu mereka.  Apabila mereka berdiri untuk salat mereka lakukan dengan malas. Mereka bermaksud riya` (ingin dipuji) di hadapan manusia. Dan mereka tidak mengingat Allah kecuali sedikit sekali.","Bagi mereka yang sukses, mereka disimpan, dan dia adalah almarhum, dan ketika mereka bangkit untuk doa, mereka akan bangkit. Tuhan kecuali beberapa"
143,مُّذَبْذَبِينَ بَيْنَ ذَٰلِكَ لَآ إِلَىٰ هَـٰٓؤُلَآءِ وَلَآ إِلَىٰ هَـٰٓؤُلَآءِ ۚ وَمَن يُضْلِلِ ٱللَّهُ فَلَن تَجِدَ لَهُۥ سَبِيلًا,"Mereka dalam keadaan ragu-ragu antara yang demikian (iman atau kafir): tidak masuk kepada golongan ini (orang-orang beriman) dan tidak (pula) kepada golongan itu (orang-orang kafir).  Barang siapa yang disesatkan Allah, maka kamu sekali-kali tidak akan mendapat jalan (untuk memberi petunjuk) baginya.","Mereka dalam keadaan ragu antara yang demikian (iman atau kafir) tidak termasuk kepada golongan ini (orang beriman) dan tidak (pula) kepada golongan itu (orang kafir). Barang siapa dibiarkan sesat oleh Allah, maka kamu tidak akan mendapatkan jalan (untuk memberi petunjuk) baginya.","Dua bergetar di antara itu, bukan untuknya"
144,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَتَّخِذُوا۟ ٱلْكَـٰفِرِينَ أَوْلِيَآءَ مِن دُونِ ٱلْمُؤْمِنِينَ ۚ أَتُرِيدُونَ أَن تَجْعَلُوا۟ لِلَّهِ عَلَيْكُمْ سُلْطَـٰنًا مُّبِينًا,"Hai orang-orang yang beriman, janganlah kamu mengambil orang-orang kafir menjadi wali dengan meninggalkan orang-orang mukmin.  Inginkah kamu mengadakan alasan yang nyata bagi Allah (untuk menyiksamu)?",Wahai orang-orang yang beriman! Janganlah kamu menjadikan orang-orang kafir sebagai pemimpin selain dari orang-orang mukmin. Apakah kamu ingin memberi alasan yang jelas bagi Allah (untuk menghukummu)?,"O, mereka yang percaya, tidak mengambil orang kafir, tanpa mereka yang orang percaya menunjukkan"
145,إِنَّ ٱلْمُنَـٰفِقِينَ فِى ٱلدَّرْكِ ٱلْأَسْفَلِ مِنَ ٱلنَّارِ وَلَن تَجِدَ لَهُمْ نَصِيرًا,Sesungguhnya orang-orang munafik itu (ditempatkan) pada tingkatan yang paling bawah dari neraka.  Dan kamu sekali-kali tidak akan mendapat seorang penolong pun bagi mereka.,"Sungguh, orang-orang munafik itu (ditempatkan) pada tingkatan yang paling bawah dari neraka. Dan kamu tidak akan mendapat seorang penolong pun bagi mereka,","Bagi mereka yang sukses dalam takdir Anda, yang lebih rendah dari api dan Anda tidak akan menemukan kemenangan"
146,إِلَّا ٱلَّذِينَ تَابُوا۟ وَأَصْلَحُوا۟ وَٱعْتَصَمُوا۟ بِٱللَّهِ وَأَخْلَصُوا۟ دِينَهُمْ لِلَّهِ فَأُو۟لَـٰٓئِكَ مَعَ ٱلْمُؤْمِنِينَ ۖ وَسَوْفَ يُؤْتِ ٱللَّهُ ٱلْمُؤْمِنِينَ أَجْرًا عَظِيمًا,"Kecuali orang-orang yang tobat dan mengadakan perbaikan, dan berpegang teguh pada (agama) Allah, dan tulus ikhlas (mengerjakan) agama mereka karena Allah.  Maka mereka itu adalah bersama-sama orang yang beriman dan kelak Allah akan memberikan kepada orang-orang yang beriman pahala yang besar.",kecuali orang-orang yang bertobat dan memperbaiki diri dan berpegang teguh pada (agama) Allah dan dengan tulus ikhlas (menjalankan) agama mereka karena Allah. Maka mereka itu bersama-sama orang-orang yang beriman dan kelak Allah akan memberikan pahala yang besar kepada orang-orang yang beriman.,"Kecuali mereka yang bertobat, dan mereka direkonsiliasi, dan mereka diam dengan Tuhan, dan mereka akan diberikan agama mereka kepada Tuhan, jadi saya akan bersama Anda dengan orang percaya. Orang -orang percaya adalah hadiah yang hebat"
147,مَّا يَفْعَلُ ٱللَّهُ بِعَذَابِكُمْ إِن شَكَرْتُمْ وَءَامَنتُمْ ۚ وَكَانَ ٱللَّهُ شَاكِرًا عَلِيمًا,"Mengapa Allah akan menyiksamu, jika kamu bersyukur dan beriman? Dan Allah adalah Maha Mensyukuri lagi Maha Mengetahui.","Allah tidak akan menyiksamu, jika kamu bersyukur dan beriman. Dan Allah Maha Mensyukuri, Maha Mengetahui.",Apa yang Tuhan lakukan dengan siksaan Anda adalah jika Anda berterima kasih
148,۞ لَّا يُحِبُّ ٱللَّهُ ٱلْجَهْرَ بِٱلسُّوٓءِ مِنَ ٱلْقَوْلِ إِلَّا مَن ظُلِمَ ۚ وَكَانَ ٱللَّهُ سَمِيعًا عَلِيمًا,Allah tidak menyukai ucapan buruk (yang diucapkan) dengan terus terang kecuali oleh orang yang dianiaya.  Allah adalah Maha Mendengar lagi Maha Mengetahui.,"Allah tidak menyukai perkataan buruk, (yang diucapkan) secara terus terang kecuali oleh orang yang dizalimi. Dan Allah Maha Mendengar, Maha Mengetahui.",۞ dan Tuhan tidak mencintai usia dari pepatah pepatah
149,إِن تُبْدُوا۟ خَيْرًا أَوْ تُخْفُوهُ أَوْ تَعْفُوا۟ عَن سُوٓءٍ فَإِنَّ ٱللَّهَ كَانَ عَفُوًّا قَدِيرًا,"Jika kamu menyatakan sesuatu kebaikan atau menyembunyikan atau memaafkan sesuatu kesalahan (orang lain), maka sesungguhnya Allah Maha Pemaaf lagi Maha Kuasa.","Jika kamu menyatakan sesuatu kebajikan, menyembunyikannya atau memaafkan sesuatu kesalahan (orang lain), maka sungguh, Allah Maha Pemaaf, Mahakuasa.","Jika Anda terlihat lebih baik, sembunyikan, atau maafkan Anda, maka Tuhan dibebaskan sebagai yang kuat"
150,إِنَّ ٱلَّذِينَ يَكْفُرُونَ بِٱللَّهِ وَرُسُلِهِۦ وَيُرِيدُونَ أَن يُفَرِّقُوا۟ بَيْنَ ٱللَّهِ وَرُسُلِهِۦ وَيَقُولُونَ نُؤْمِنُ بِبَعْضٍ وَنَكْفُرُ بِبَعْضٍ وَيُرِيدُونَ أَن يَتَّخِذُوا۟ بَيْنَ ذَٰلِكَ سَبِيلًا,"Sesungguhnya orang-orang yang kafir kepada Allah dan rasul-rasul-Nya, dan bermaksud memperbedakan antara (keimanan kepada) Allah dan rasul-rasul-Nya, dengan mengatakan, ""Kami beriman kepada yang sebagian dan kami kafir terhadap sebagian (yang lain)"", serta bermaksud (dengan perkataan itu) mengambil jalan (tengah) di antara yang demikian (iman atau kafir),","Sesungguhnya orang-orang yang ingkar kepada Allah dan Rasul-rasul-Nya, dan bermaksud membeda-bedakan antara (keimanan kepada) Allah dan Rasul-rasul-Nya, dengan mengatakan, ""Kami beriman kepada sebagian dan kami mengingkari sebagian (yang lain),"" serta bermaksud mengambil jalan tengah (iman atau kafir),","Bagi mereka yang tidak percaya pada Tuhan dan utusan -Nya, dan mereka ingin memisahkan antara Tuhan dan utusan -Nya mengambil jalan di antara itu"
151,أُو۟لَـٰٓئِكَ هُمُ ٱلْكَـٰفِرُونَ حَقًّا ۚ وَأَعْتَدْنَا لِلْكَـٰفِرِينَ عَذَابًا مُّهِينًا,merekalah orang-orang yang kafir sebenar-benarnya.  Kami telah menyediakan untuk orang-orang yang kafir itu siksaan yang menghinakan.,merekalah orang-orang kafir yang sebenarnya. Dan Kami sediakan untuk orang-orang kafir itu azab yang menghinakan.,Mereka adalah mereka yang benar -benar masuk.
152,وَٱلَّذِينَ ءَامَنُوا۟ بِٱللَّهِ وَرُسُلِهِۦ وَلَمْ يُفَرِّقُوا۟ بَيْنَ أَحَدٍ مِّنْهُمْ أُو۟لَـٰٓئِكَ سَوْفَ يُؤْتِيهِمْ أُجُورَهُمْ ۗ وَكَانَ ٱللَّهُ غَفُورًا رَّحِيمًا,"Orang-orang yang beriman kepada Allah dan para rasul-Nya dan tidak membeda-bedakan seorang pun di antara mereka, kelak Allah akan memberikan kepada mereka pahalanya. Dan adalah Allah Maha Pengampun lagi Maha Penyayang.","Adapun orang-orang yang beriman kepada Allah dan Rasul-rasul-Nya dan tidak membeda-bedakan di antara mereka (para Rasul), kelak Allah akan memberikan pahala kepada mereka. Allah Maha Pengampun, Maha Penyayang.","Dan mereka yang percaya pada Tuhan dan utusan -Nya, dan mereka tidak memisahkan di antara mereka sendiri di antara mereka, atau mereka yang akan memberi mereka upah, dan upah mereka,"
153,يَسْـَٔلُكَ أَهْلُ ٱلْكِتَـٰبِ أَن تُنَزِّلَ عَلَيْهِمْ كِتَـٰبًا مِّنَ ٱلسَّمَآءِ ۚ فَقَدْ سَأَلُوا۟ مُوسَىٰٓ أَكْبَرَ مِن ذَٰلِكَ فَقَالُوٓا۟ أَرِنَا ٱللَّهَ جَهْرَةً فَأَخَذَتْهُمُ ٱلصَّـٰعِقَةُ بِظُلْمِهِمْ ۚ ثُمَّ ٱتَّخَذُوا۟ ٱلْعِجْلَ مِنۢ بَعْدِ مَا جَآءَتْهُمُ ٱلْبَيِّنَـٰتُ فَعَفَوْنَا عَن ذَٰلِكَ ۚ وَءَاتَيْنَا مُوسَىٰ سُلْطَـٰنًا مُّبِينًا,"Ahli kitab meminta kepadamu agar kamu menurunkan kepada mereka sebuah kitab dari langit.  Maka sesungguhnya mereka telah meminta kepada Musa yang lebih besar dari itu. Mereka berkata, ""Perlihatkanlah Allah kepada kami dengan nyata"".  Maka mereka disambar petir karena kezalimannya, dan mereka menyembah anak sapi, sesudah datang kepada mereka bukti-bukti yang nyata, lalu Kami maafkan (mereka) dari yang demikian.  Dan telah Kami berikan kepada Musa keterangan yang nyata.","(Orang-orang) Ahli Kitab meminta kepadamu (Muhammad) agar engkau menurunkan suatu Kitab dari langit kepada mereka. Sesungguhnya mereka telah meminta kepada Musa yang lebih besar dari itu. Mereka berkata, ""Perlihatkanlah Allah kepada kami secara nyata."" Maka mereka disambar petir karena kezalimannya. Kemudian mereka menyembah anak sapi, setelah mereka melihat bukti-bukti yang nyata, namun demikian Kami maafkan mereka, dan telah Kami berikan kepada Musa kekuasaan yang nyata.",Orang -orang Raja akan menjadi agar Anda diungkapkan kepada mereka oleh surga langit. Jadi mereka membawa mereka dengan ketidakadilan mereka ۚ Kemudian mereka mengambil terburu -buru setelah apa yang mereka datangi kepada mereka. Musa Sultan jelas
154,وَرَفَعْنَا فَوْقَهُمُ ٱلطُّورَ بِمِيثَـٰقِهِمْ وَقُلْنَا لَهُمُ ٱدْخُلُوا۟ ٱلْبَابَ سُجَّدًا وَقُلْنَا لَهُمْ لَا تَعْدُوا۟ فِى ٱلسَّبْتِ وَأَخَذْنَا مِنْهُم مِّيثَـٰقًا غَلِيظًا,"Dan telah Kami angkat ke atas (kepala) mereka bukit Ṭūrsīnā` untuk (menerima) perjanjian (yang telah Kami ambil dari) mereka.  Dan kami perintahkan kepada mereka, ""Masukilah pintu gerbang itu sambil bersujud"", dan Kami perintahkan (pula) kepada mereka, ""Janganlah kamu melanggar peraturan mengenai hari Sabtu"", dan Kami telah mengambil dari mereka perjanjian yang kukuh.","Dan Kami angkat gunung (Sinai) di atas mereka untuk (menguatkan) perjanjian mereka. Dan Kami perintahkan kepada mereka, ""Masukilah pintu gerbang (Baitulmaqdis) itu sambil bersujud,"" dan Kami perintahkan (pula), kepada mereka, ""Janganlah kamu melanggar peraturan mengenai hari Sabat. Dan Kami telah mengambil dari mereka perjanjian yang kokoh.","Dan kami mengangkat mereka di atas mereka dengan pengembang dengan metafora mereka, dan kami mengatakan kepada mereka untuk memasuki pintu, dan kami berkata kepada mereka, dan kami tidak akan datang kepada mereka, dan kami tidak akan kembali dengan benar"
155,فَبِمَا نَقْضِهِم مِّيثَـٰقَهُمْ وَكُفْرِهِم بِـَٔايَـٰتِ ٱللَّهِ وَقَتْلِهِمُ ٱلْأَنۢبِيَآءَ بِغَيْرِ حَقٍّ وَقَوْلِهِمْ قُلُوبُنَا غُلْفٌۢ ۚ بَلْ طَبَعَ ٱللَّهُ عَلَيْهَا بِكُفْرِهِمْ فَلَا يُؤْمِنُونَ إِلَّا قَلِيلًا,"Maka (Kami lakukan terhadap mereka beberapa tindakan), disebabkan mereka melanggar perjanjian itu, dan karena kekafiran mereka terhadap keterangan-keterangan Allah dan mereka membunuh nabi-nabi tanpa (alasan) yang benar dan mengatakan, ""Hati kami tertutup"".  Bahkan, sebenarnya Allah telah mengunci mati hati mereka karena kekafirannya, karena itu mereka tidak beriman kecuali sebagian kecil dari mereka.","Maka (Kami hukum mereka), karena mereka melanggar perjanjian itu, dan karena kekafiran mereka terhadap keterangan-keterangan Allah, serta karena mereka telah membunuh Nabi-nabi tanpa hak (alasan yang benar) dan karena mereka mengatakan, ""Hati kami tertutup."" Sebenarnya, Allah telah mengunci hati mereka karena kekafirannya, karena itu hanya sebagian kecil dari mereka yang beriman,","Jadi, ketika kita membawa mereka ke kusut dan ketidakpercayaan mereka pada Tuhan yang terbaik dan membunuh mereka, Anabi, tanpa hak dan berkata: Semoga Tuhan memberi mereka ketidakpercayaan mereka, jadi mereka hanya percaya pada beberapa"
