verse_number,arab,king_fahd,kemenag,google_translate
76,فَلَمَّآ ءَاتَىٰهُم مِّن فَضْلِهِۦ بَخِلُوا۟ بِهِۦ وَتَوَلَّوا۟ وَّهُم مُّعْرِضُونَ,"Maka setelah Allah memberikan kepada mereka sebagian dari karunia-Nya, mereka kikir dengan karunia itu, dan berpaling, dan mereka memanglah orang-orang yang selalu membelakangi (kebenaran).","Ketika Allah memberikan kepada mereka sebagian dari karunia-Nya, mereka menjadi kikir dan berpaling, dan selalu menentang (kebenaran).",Jadi ketika mereka memiliki rahmat mereka
77,فَأَعْقَبَهُمْ نِفَاقًا فِى قُلُوبِهِمْ إِلَىٰ يَوْمِ يَلْقَوْنَهُۥ بِمَآ أَخْلَفُوا۟ ٱللَّهَ مَا وَعَدُوهُ وَبِمَا كَانُوا۟ يَكْذِبُونَ,"Maka Allah menimbulkan kemunafikan pada hati mereka sampai kepada waktu mereka menemui Allah, karena mereka telah memungkiri terhadap Allah apa yang telah mereka ikrarkan kepada-Nya dan juga karena mereka selalu berdusta.","Maka Allah menanamkan kemunafikan dalam hati mereka sampai pada waktu mereka menemui-Nya, karena mereka telah mengingkari janji yang telah mereka ikrarkan kepada-Nya dan (juga) karena mereka selalu berdusta.",Jadi mereka mengikuti mereka di hati mereka
78,أَلَمْ يَعْلَمُوٓا۟ أَنَّ ٱللَّهَ يَعْلَمُ سِرَّهُمْ وَنَجْوَىٰهُمْ وَأَنَّ ٱللَّهَ عَلَّـٰمُ ٱلْغُيُوبِ,"Tidakkah mereka tahu bahwasanya Allah mengetahui rahasia dan bisikan mereka, dan bahwasanya Allah amat mengetahui segala yang gaib?","Tidakkah mereka mengetahui bahwa Allah mengetahui rahasia dan bisikan mereka, dan bahwa Allah mengetahui segala yang gaib?","Apakah mereka tidak tahu bahwa Tuhan tahu rahasia dan keberhasilan mereka, dan bahwa Tuhan tidak ada"
79,ٱلَّذِينَ يَلْمِزُونَ ٱلْمُطَّوِّعِينَ مِنَ ٱلْمُؤْمِنِينَ فِى ٱلصَّدَقَـٰتِ وَٱلَّذِينَ لَا يَجِدُونَ إِلَّا جُهْدَهُمْ فَيَسْخَرُونَ مِنْهُمْ ۙ سَخِرَ ٱللَّهُ مِنْهُمْ وَلَهُمْ عَذَابٌ أَلِيمٌ,"(Orang-orang munafik itu), yaitu orang-orang yang mencela orang-orang mukmin yang memberi sedekah dengan sukarela dan (mencela) orang-orang yang tidak memperoleh (untuk disedekahkan) selain sekadar kesanggupannya, maka orang-orang munafik itu menghina mereka.  Allah akan membalas penghinaan mereka itu, dan untuk mereka azab yang pedih.","(Orang munafik) yaitu mereka yang mencela orang-orang beriman yang memberikan sedekah dengan sukarela dan yang (mencela) orang-orang yang hanya punya (untuk disedekahkan) sekedar kesanggupannya, maka orang-orang munafik itu menghina mereka. Allah akan membalas penghinaan mereka, dan mereka akan mendapat azab yang pedih.","Mereka yang berafiliasi dengan mereka yang percaya pada orang percaya dan mereka yang tidak ditemukan kecuali untuk mereka, sehingga mereka akan dibuat dari mereka dari mereka dan mereka memiliki siksaan yang menyakitkan"
80,ٱسْتَغْفِرْ لَهُمْ أَوْ لَا تَسْتَغْفِرْ لَهُمْ إِن تَسْتَغْفِرْ لَهُمْ سَبْعِينَ مَرَّةً فَلَن يَغْفِرَ ٱللَّهُ لَهُمْ ۚ ذَٰلِكَ بِأَنَّهُمْ كَفَرُوا۟ بِٱللَّهِ وَرَسُولِهِۦ ۗ وَٱللَّهُ لَا يَهْدِى ٱلْقَوْمَ ٱلْفَـٰسِقِينَ,"Kamu memohonkan ampun bagi mereka atau tidak kamu mohonkan ampun bagi mereka (adalah sama saja).  Kendatipun kamu memohonkan ampun bagi mereka tujuh puluh kali, namun Allah sekali-kali tidak akan memberi ampun kepada mereka.  Yang demikian itu adalah karena mereka kafir kepada Allah dan rasul-Nya.  Dan Allah tidak memberi petunjuk kepada kaum yang fasik.","(Sama saja) engkau (Muhammad) memohonkan ampunan bagi mereka atau tidak memohonkan ampunan bagi mereka. Walaupun engkau memohonkan ampunan bagi mereka tujuh puluh kali, Allah tidak akan memberi ampunan kepada mereka. Yang demikian itu, karena mereka ingkar (kafir) kepada Allah dan Rasul-Nya. Dan Allah tidak memberi petunjuk kepada orang-orang yang fasik.","Perlakukan mereka atau jangan mencari pengampunan bagi mereka, jika Anda mencari pengampunan bagi mereka, tujuh puluh kali, maka Tuhan tidak akan diampuni untuk mereka. Dan Tuhan tidak membimbing orang -orang orang"
81,فَرِحَ ٱلْمُخَلَّفُونَ بِمَقْعَدِهِمْ خِلَـٰفَ رَسُولِ ٱللَّهِ وَكَرِهُوٓا۟ أَن يُجَـٰهِدُوا۟ بِأَمْوَٰلِهِمْ وَأَنفُسِهِمْ فِى سَبِيلِ ٱللَّهِ وَقَالُوا۟ لَا تَنفِرُوا۟ فِى ٱلْحَرِّ ۗ قُلْ نَارُ جَهَنَّمَ أَشَدُّ حَرًّا ۚ لَّوْ كَانُوا۟ يَفْقَهُونَ,"Orang-orang yang ditinggalkan (tidak ikut perang) itu, merasa gembira dengan tinggalnya mereka di belakang Rasulullah, dan mereka tidak suka berjihad dengan harta dan jiwa mereka pada jalan Allah dan mereka berkata, ""Janganlah kamu berangkat (pergi berperang) dalam panas terik ini"".  Katakanlah, ""Api neraka jahanam itu lebih sangat panas(nya)"", jika mereka mengetahui.","Orang-orang yang ditinggalkan (tidak ikut berperang), merasa gembira duduk-duduk diam sepeninggal Rasulullah. Mereka tidak suka berjihad dengan harta dan jiwa mereka di jalan Allah dan mereka berkata, ""Janganlah kamu berangkat (pergi berperang) dalam panas terik ini."" Katakanlah (Muhammad), ""Api neraka Jahanam lebih panas,"" jika mereka mengetahui.","Mereka bersukacita di kursi mereka, keberhasilan utusan Tuhan, dan kelimpahannya, Anda menyelamatkan saya di laut ۗ mengatakan api neraka lebih bebas."
82,فَلْيَضْحَكُوا۟ قَلِيلًا وَلْيَبْكُوا۟ كَثِيرًا جَزَآءًۢ بِمَا كَانُوا۟ يَكْسِبُونَ,"Maka hendaklah mereka tertawa sedikit dan menangis banyak, sebagai pembalasan dari apa yang selalu mereka kerjakan.","Maka biarkanlah mereka tertawa sedikit dan menangis yang banyak, sebagai balasan terhadap apa yang selalu mereka perbuat.",Biarkan mereka menertawakan sedikit
83,فَإِن رَّجَعَكَ ٱللَّهُ إِلَىٰ طَآئِفَةٍ مِّنْهُمْ فَٱسْتَـْٔذَنُوكَ لِلْخُرُوجِ فَقُل لَّن تَخْرُجُوا۟ مَعِىَ أَبَدًا وَلَن تُقَـٰتِلُوا۟ مَعِىَ عَدُوًّا ۖ إِنَّكُمْ رَضِيتُم بِٱلْقُعُودِ أَوَّلَ مَرَّةٍ فَٱقْعُدُوا۟ مَعَ ٱلْخَـٰلِفِينَ,"Maka jika Allah mengembalikanmu kepada suatu golongan dari mereka, kemudian mereka minta izin kepadamu untuk keluar (pergi berperang), maka Katakanlah, ""Kamu tidak boleh keluar bersamaku selama-lamanya dan tidak boleh memerangi musuh bersamaku.  Sesungguhnya kamu telah rela tidak pergi berperang kali yang pertama.  Karena itu, duduklah (tinggallah) bersama orang-orang yang tidak ikut berperang"".","Maka jika Allah mengembalikanmu (Muhammad) kepada suatu golongan dari mereka (orang-orang munafik), kemudian mereka meminta izin kepadamu untuk keluar (pergi berperang), maka katakanlah, ""Kamu tidak boleh keluar bersamaku selama-lamanya dan tidak boleh memerangi musuh bersamaku. Sesungguhnya kamu telah rela tidak pergi (berperang) sejak semula. Karena itu duduklah (tinggallah) bersama orang-orang yang tidak ikut (berperang).""","Jika Tuhan kembali kepada Anda ke salah satu dari mereka, maka Anda akan memberi Anda waktu, jadi katakanlah, Anda tidak akan pergi bersama Anda selamanya, dan Anda tidak akan selesai. Dengan pertama kalinya, maka mereka akan bersama kedua orang itu."
84,وَلَا تُصَلِّ عَلَىٰٓ أَحَدٍ مِّنْهُم مَّاتَ أَبَدًا وَلَا تَقُمْ عَلَىٰ قَبْرِهِۦٓ ۖ إِنَّهُمْ كَفَرُوا۟ بِٱللَّهِ وَرَسُولِهِۦ وَمَاتُوا۟ وَهُمْ فَـٰسِقُونَ,"Dan janganlah kamu sekali-kali menyalatkan (jenazah) seorang yang mati di antara mereka, dan janganlah kamu berdiri (mendoakan) di kuburnya.  Sesungguhnya mereka telah kafir kepada Allah dan rasul-Nya dan mereka mati dalam keadaan fasik.","Dan janganlah engkau (Muhammad) melaksanakan salat untuk seseorang yang mati di antara mereka (orang-orang munafik), selama-lamanya dan janganlah engkau berdiri (mendoakan) di atas kuburnya. Sesungguhnya mereka ingkar kepada Allah dan Rasul-Nya dan mereka mati dalam keadaan fasik.","Dan jangan berdoa pada salah satu dari mereka selamanya, dan jangan bangkit ke kuburnya."
85,وَلَا تُعْجِبْكَ أَمْوَٰلُهُمْ وَأَوْلَـٰدُهُمْ ۚ إِنَّمَا يُرِيدُ ٱللَّهُ أَن يُعَذِّبَهُم بِهَا فِى ٱلدُّنْيَا وَتَزْهَقَ أَنفُسُهُمْ وَهُمْ كَـٰفِرُونَ,Dan janganlah harta benda dan anak-anak mereka menarik hatimu.  Sesungguhnya Allah menghendaki akan mengazab mereka di dunia dengan harta dan anak-anak itu dan agar melayang nyawa mereka dalam keadaan kafir.,"Dan janganlah engkau (Muhammad) kagum terhadap harta dan anak-anak mereka. Sesungguhnya dengan itu Allah hendak menyiksa mereka di dunia dan agar nyawa mereka melayang, sedang mereka dalam keadaan kafir.","Dan mereka tidak menyukai Anda, kesengsaraan mereka dan yang pertama ۚ Dia hanya ingin Tuhan menyiksa mereka bersama mereka di dunia ini dan yang paling tidak penting dari mereka"
86,وَإِذَآ أُنزِلَتْ سُورَةٌ أَنْ ءَامِنُوا۟ بِٱللَّهِ وَجَـٰهِدُوا۟ مَعَ رَسُولِهِ ٱسْتَـْٔذَنَكَ أُو۟لُوا۟ ٱلطَّوْلِ مِنْهُمْ وَقَالُوا۟ ذَرْنَا نَكُن مَّعَ ٱلْقَـٰعِدِينَ,"Dan apabila diturunkan suatu surah (yang memerintahkan kepada orang munafik itu), ""Berimanlah kamu kepada Allah dan berjihadlah beserta rasul-Nya"", niscaya orang-orang yang sanggup di antara mereka meminta izin kepadamu (untuk tidak berjihad) dan mereka berkata, ""Biarkanlah kami berada bersama orang-orang yang duduk"".","Dan apabila diturunkan suatu surah (yang memerintahkan kepada orang-orang munafik), ""Berimanlah kepada Allah dan berjihadlah bersama rasul-Nya, ""niscaya orang-orang yang kaya dan berpengaruh di antara mereka meminta izin kepadamu (untuk tidak berjihad) dan mereka berkata, ""Biarkanlah kami berada bersama orang-orang yang duduk (tinggal di rumah).""","Dan jika seekor surah terungkap, mereka percaya pada Tuhan, dan mereka membimbing utusan -Nya, maka Anda akan mendatangi Anda, dan mereka akan datang dari mereka, dan mereka berkata: kedua orang itu"
87,رَضُوا۟ بِأَن يَكُونُوا۟ مَعَ ٱلْخَوَالِفِ وَطُبِعَ عَلَىٰ قُلُوبِهِمْ فَهُمْ لَا يَفْقَهُونَ,"Mereka rela berada bersama orang-orang yang tidak pergi berperang, dan hati mereka telah dikunci mati maka mereka tidak mengetahui (kebahagiaan beriman dan berjihad).","Mereka rela berada bersama orang-orang yang tidak pergi berperang, dan hati mereka telah tertutup, sehingga mereka tidak memahami (kebahagiaan beriman dan berjihad).","Mereka puas dengan berada bersama para khalifah, dan mereka disimpan di hati mereka, jadi mereka tidak mengerti"
88,لَـٰكِنِ ٱلرَّسُولُ وَٱلَّذِينَ ءَامَنُوا۟ مَعَهُۥ جَـٰهَدُوا۟ بِأَمْوَٰلِهِمْ وَأَنفُسِهِمْ ۚ وَأُو۟لَـٰٓئِكَ لَهُمُ ٱلْخَيْرَٰتُ ۖ وَأُو۟لَـٰٓئِكَ هُمُ ٱلْمُفْلِحُونَ,"Tetapi rasul dan orang-orang yang beriman bersama dia, mereka berjihad dengan harta dan diri mereka.  Dan mereka itulah orang-orang yang memperoleh kebaikan; dan mereka itulah (pula) orang-orang yang beruntung.","Tetapi Rasul dan orang-orang yang beriman bersama dia, (mereka) berjihad dengan harta dan jiwa. Mereka itu memperoleh kebaikan. Mereka itulah orang-orang yang beruntung.","Tetapi utusan dan mereka yang percaya padanya bersamanya, mereka ada di tangan dan jiwa mereka kedua orang"
89,أَعَدَّ ٱللَّهُ لَهُمْ جَنَّـٰتٍ تَجْرِى مِن تَحْتِهَا ٱلْأَنْهَـٰرُ خَـٰلِدِينَ فِيهَا ۚ ذَٰلِكَ ٱلْفَوْزُ ٱلْعَظِيمُ,"Allah telah menyediakan bagi mereka surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya.  Itulah kemenangan yang besar.","Allah telah menyediakan bagi mereka surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya. Itulah kemenangan yang agung.",Tuhan menjanjikan mereka surga yang mengalir dari bawahnya
90,وَجَآءَ ٱلْمُعَذِّرُونَ مِنَ ٱلْأَعْرَابِ لِيُؤْذَنَ لَهُمْ وَقَعَدَ ٱلَّذِينَ كَذَبُوا۟ ٱللَّهَ وَرَسُولَهُۥ ۚ سَيُصِيبُ ٱلَّذِينَ كَفَرُوا۟ مِنْهُمْ عَذَابٌ أَلِيمٌ,"Dan datang (kepada nabi) orang-orang yang mengemukakan uzur, yaitu orang-orang Arab Badui agar diberi izin bagi mereka (untuk tidak berjihad), sedang orang-orang yang mendustakan Allah dan rasul-Nya, duduk berdiam diri saja.  Kelak orang-orang yang kafir di antara mereka itu akan ditimpa azab yang pedih.","Dan di antara orang-orang Arab Badui datang (kepada Nabi) mengemukakan alasan, agar diberi izin (untuk tidak pergi berperang), sedang orang-orang yang mendustakan Allah dan Rasul-Nya, duduk berdiam. Kelak orang-orang yang kafir di antara mereka akan ditimpa azab yang pedih.",Dan mereka yang dibebaskan dari orang -orang Arab untuk memberi mereka izin bagi mereka dan orang -orang dari mereka yang berbohong kepada Tuhan dan utusan -Nya ۚ Dia akan terpengaruh oleh mereka yang baik.
91,لَّيْسَ عَلَى ٱلضُّعَفَآءِ وَلَا عَلَى ٱلْمَرْضَىٰ وَلَا عَلَى ٱلَّذِينَ لَا يَجِدُونَ مَا يُنفِقُونَ حَرَجٌ إِذَا نَصَحُوا۟ لِلَّهِ وَرَسُولِهِۦ ۚ مَا عَلَى ٱلْمُحْسِنِينَ مِن سَبِيلٍ ۚ وَٱللَّهُ غَفُورٌ رَّحِيمٌ,"Tiada dosa (lantaran tidak pergi berjihad) atas orang-orang yang lemah, orang-orang yang sakit, dan atas orang-orang yang tidak memperoleh apa yang akan mereka nafkahkan, apabila mereka berlaku ikhlas kepada Allah dan rasul-Nya.  Tidak ada jalan sedikit pun untuk menyalahkan orang-orang yang berbuat baik.  Dan Allah Maha Pengampun lagi Maha Penyayang,","Tidak ada dosa (karena tidak pergi berperang) atas orang yang lemah, orang yang sakit dan orang-orang yang tidak memperoleh apa yang akan mereka infakkan, apabila mereka berlaku ikhlas kepada Allah dan Rasul-Nya. Tidak ada alasan apa pun untuk menyalahkan orang-orang yang berbuat baik. Dan Allah Maha Pengampun, Maha Penyayang,","Bukan karena kelemahan, atau pada orang sakit, atau pada mereka yang tidak menemukan apa yang mereka habiskan untuk memalukan, ketika mereka benar, dan mereka akan melakukannya. Dari satu cara ۚ dan Tuhan mengampuni, berbelas kasih"
92,وَلَا عَلَى ٱلَّذِينَ إِذَا مَآ أَتَوْكَ لِتَحْمِلَهُمْ قُلْتَ لَآ أَجِدُ مَآ أَحْمِلُكُمْ عَلَيْهِ تَوَلَّوا۟ وَّأَعْيُنُهُمْ تَفِيضُ مِنَ ٱلدَّمْعِ حَزَنًا أَلَّا يَجِدُوا۟ مَا يُنفِقُونَ,"dan tiada (pula dosa) atas orang-orang yang apabila mereka datang kepadamu, supaya kamu memberi mereka kendaraan, lalu kamu berkata, ""Aku tidak memperoleh kendaraan untuk membawamu"", lalu mereka kembali, sedang mata mereka bercucuran air mata karena kesedihan, lantaran mereka tidak memperoleh apa yang akan mereka nafkahkan.","dan tidak ada (pula dosa) atas orang-orang yang datang kepadamu (Muhammad), agar engkau memberi kendaraan kepada mereka, lalu engkau berkata, ""Aku tidak memperoleh kendaraan untuk membawamu,"" lalu mereka kembali, sedang mata mereka bercucuran air mata karena sedih, disebabkan mereka tidak memperoleh apa yang akan mereka infakkan (untuk ikut berperang).","Dan bukan untuk mereka yang ketika saya datang kepada Anda, Anda tidak akan dapat mengatakan bahwa saya tidak akan menemukan apa yang saya lakukan, dan saya akan membantu mereka. Mereka menghabiskan"
93,۞ إِنَّمَا ٱلسَّبِيلُ عَلَى ٱلَّذِينَ يَسْتَـْٔذِنُونَكَ وَهُمْ أَغْنِيَآءُ ۚ رَضُوا۟ بِأَن يَكُونُوا۟ مَعَ ٱلْخَوَالِفِ وَطَبَعَ ٱللَّهُ عَلَىٰ قُلُوبِهِمْ فَهُمْ لَا يَعْلَمُونَ,"Sesungguhnya jalan (untuk menyalahkan) hanyalah terhadap orang-orang yang meminta izin kepadamu, padahal mereka itu orang-orang kaya.  Mereka rela berada bersama orang-orang yang tidak ikut berperang dan Allah telah mengunci mati hati mereka, maka mereka tidak mengetahui (akibat perbuatan mereka).","Sesungguhnya alasan (untuk menyalahkan) hanyalah terhadap orang-orang yang meminta izin kepadamu, (untuk tidak ikut berperang), padahal mereka orang kaya. Mereka rela berada bersama orang-orang yang tidak ikut berperang dan Allah telah mengunci hati mereka, sehingga mereka tidak mengetahui (akibat perbuatan mereka).","۞ Jalan bagi mereka yang mencari Anda, dan mereka adalah lagu -lagu ۚ Mereka puas dengan bahwa mereka dengan kebaikan dan kebaikan Tuhan. Mereka tahu"
94,يَعْتَذِرُونَ إِلَيْكُمْ إِذَا رَجَعْتُمْ إِلَيْهِمْ ۚ قُل لَّا تَعْتَذِرُوا۟ لَن نُّؤْمِنَ لَكُمْ قَدْ نَبَّأَنَا ٱللَّهُ مِنْ أَخْبَارِكُمْ ۚ وَسَيَرَى ٱللَّهُ عَمَلَكُمْ وَرَسُولُهُۥ ثُمَّ تُرَدُّونَ إِلَىٰ عَـٰلِمِ ٱلْغَيْبِ وَٱلشَّهَـٰدَةِ فَيُنَبِّئُكُم بِمَا كُنتُمْ تَعْمَلُونَ,"Mereka (orang-orang munafik) mengemukakan uzurnya kepadamu, apabila kamu telah kembali kepada mereka (dari medan perang).  Katakanlah, ""Janganlah kamu mengemukakan uzur; kami tidak percaya lagi kepadamu (karena) sesungguhnya Allah telah memberitahukan kepada kami beritamu yang sebenarnya.  Dan Allah serta rasul-Nya akan melihat pekerjaanmu, kemudian kamu dikembalikan kepada yang mengetahui yang gaib dan yang nyata, lalu Dia memberitakan kepadamu apa yang telah kamu kerjakan"".","Mereka (orang-orang munafik yang tidak ikut berperang) akan mengemukakan alasannya kepadamu ketika kamu telah kembali kepada mereka. Katakanlah (Muhammad), ""Janganlah kamu mengemukakan alasan; kami tidak percaya lagi kepadamu, sungguh, Allah telah memberitahukan kepada kami tentang beritamu. Dan Allah akan melihat pekerjaanmu, (demikian pula) Rasul-Nya, kemudian kamu dikembalikan kepada (Allah) Yang Maha Mengetahui segala yang gaib dan yang nyata, lalu Dia memberitakan kepadamu apa yang telah kamu kerjakan.""","Mereka akan dimaafkan untuk Anda jika Anda kembali kepada mereka ۚ Katakan: Jangan dimaafkan, kami tidak akan percaya pada Anda, kami telah bernubuat dengan Tuhan dari berita Anda, dan Tuhan memberkati Anda. Anda dikembalikan ke yang tidak terlihat dan hadiah, jadi itu akan memberi tahu Anda apa yang Anda lakukan"
95,سَيَحْلِفُونَ بِٱللَّهِ لَكُمْ إِذَا ٱنقَلَبْتُمْ إِلَيْهِمْ لِتُعْرِضُوا۟ عَنْهُمْ ۖ فَأَعْرِضُوا۟ عَنْهُمْ ۖ إِنَّهُمْ رِجْسٌ ۖ وَمَأْوَىٰهُمْ جَهَنَّمُ جَزَآءًۢ بِمَا كَانُوا۟ يَكْسِبُونَ,"Kelak mereka akan bersumpah kepadamu dengan nama Allah, apabila kamu kembali kepada mereka  supaya kamu berpaling dari mereka.  Maka berpalinglah dari mereka karena sesungguhnya mereka itu adalah najis dan tempat mereka Jahanam sebagai balasan atas apa yang telah mereka kerjakan.","Mereka akan bersumpah kepadamu dengan nama Allah, ketika kamu kembali kepada mereka, agar kamu berpaling dari mereka. Maka berpalinglah dari mereka; karena sesungguhnya mereka itu berjiwa kotor dan tempat mereka neraka Jahanam, sebagai balasan atas apa yang telah mereka kerjakan.","Mereka akan diselesaikan oleh Tuhan, jika Anda berpaling kepada mereka, dan mereka akan terpapar kepada mereka. 😂 Jadi, paparkan mereka kepada mereka ۖ mereka diperoleh"
96,يَحْلِفُونَ لَكُمْ لِتَرْضَوْا۟ عَنْهُمْ ۖ فَإِن تَرْضَوْا۟ عَنْهُمْ فَإِنَّ ٱللَّهَ لَا يَرْضَىٰ عَنِ ٱلْقَوْمِ ٱلْفَـٰسِقِينَ,"Mereka akan bersumpah kepadamu agar kamu rida kepada mereka.  Tetapi jika sekiranya kamu rida kepada mereka, maka sesungguhnya Allah tidak rida kepada orang-orang yang fasik itu.","Mereka akan bersumpah kepadamu, agar kamu bersedia menerima mereka. Tetapi sekalipun kamu menerima mereka, Allah tidak akan rida kepada orang-orang yang fasik.",Mereka diselesaikan untuk Anda memuaskan mereka.
97,ٱلْأَعْرَابُ أَشَدُّ كُفْرًا وَنِفَاقًا وَأَجْدَرُ أَلَّا يَعْلَمُوا۟ حُدُودَ مَآ أَنزَلَ ٱللَّهُ عَلَىٰ رَسُولِهِۦ ۗ وَٱللَّهُ عَلِيمٌ حَكِيمٌ,Orang-orang Arab Badui itu  lebih sangat kekafiran dan kemunafikannya dan lebih wajar tidak mengetahui hukum-hukum yang diturunkan Allah kepada rasul-Nya.  Dan Allah Maha Mengetahui lagi Maha Bijaksana.,"Orang-orang Arab Badui itu lebih kuat kekafiran dan kemunafikannya, dan sangat wajar tidak mengetahui hukum-hukum yang diturunkan Allah kepada Rasul-Nya. Allah Maha Mengetahui, Mahabijaksana.","Orang -orang Arab adalah yang paling tidak percaya, kesepakatan, dan kekerasan yang tidak mereka ketahui, apa yang Tuhan ungkapkan kepada utusannya ۗ dan Tuhan tahu yang terbaik"
98,وَمِنَ ٱلْأَعْرَابِ مَن يَتَّخِذُ مَا يُنفِقُ مَغْرَمًا وَيَتَرَبَّصُ بِكُمُ ٱلدَّوَآئِرَ ۚ عَلَيْهِمْ دَآئِرَةُ ٱلسَّوْءِ ۗ وَٱللَّهُ سَمِيعٌ عَلِيمٌ,"Di antara orang-orang Arab Badui itu, ada orang yang memandang apa yang dinafkahkannya (di jalan Allah) sebagai suatu kerugian dan dia menanti-nanti marabahaya menimpamu, merekalah yang akan ditimpa marabahaya.  Dan Allah Maha Mendengar lagi Maha Mengetahui.","Dan di antara orang-orang Arab Badui itu ada yang memandang apa yang diinfakkannya (di jalan Allah) sebagai suatu kerugian; dia menanti-nanti marabahaya menimpamu, merekalah yang akan ditimpa marabahaya. Allah Maha Mendengar, Maha Mengetahui.","Dan dari orang -orang Arab, siapa pun yang mengambil apa yang diharapkan kelelahan dan mengintai Anda dengan para tawanan."
99,وَمِنَ ٱلْأَعْرَابِ مَن يُؤْمِنُ بِٱللَّهِ وَٱلْيَوْمِ ٱلْـَٔاخِرِ وَيَتَّخِذُ مَا يُنفِقُ قُرُبَـٰتٍ عِندَ ٱللَّهِ وَصَلَوَٰتِ ٱلرَّسُولِ ۚ أَلَآ إِنَّهَا قُرْبَةٌ لَّهُمْ ۚ سَيُدْخِلُهُمُ ٱللَّهُ فِى رَحْمَتِهِۦٓ ۗ إِنَّ ٱللَّهَ غَفُورٌ رَّحِيمٌ,"Di antara orang-orang Arab Badui itu, ada orang yang beriman kepada Allah dan hari kemudian dan memandang apa yang dinafkahkannya (di jalan Allah) itu, sebagai jalan untuk mendekatkannya kepada Allah dan sebagai jalan untuk memperoleh doa rasul.  Ketahuilah, sesungguhnya nafkah itu adalah suatu jalan bagi mereka untuk mendekatkan diri (kepada Allah).  Kelak Allah akan memasukkan mereka ke dalam rahmat (surga)Nya; Sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.","Dan di antara orang-orang Arab Badui itu ada yang beriman kepada Allah dan hari kemudian, dan memandang apa yang diinfakkannya (di jalan Allah) sebagai jalan mendekatkan diri kepada Allah dan sebagai jalan untuk (memperoleh) doa Rasul. Ketahuilah, sesungguhnya infak itu suatu jalan bagi mereka untuk mendekatkan diri (kepada Allah). Kelak Allah akan memasukkan mereka ke dalam rahmat (surga)-Nya; sesungguhnya Allah Maha Pengampun, Maha penyayang.","Dan dari orang -orang Arab, siapa pun yang percaya kepada Tuhan dan hari itu mewah dan mengambil apa yang menghabiskan proksi pada otoritas Tuhan bagi mereka ۚ Tuhan akan memasuki mereka dalam rahmat -Nya"
100,وَٱلسَّـٰبِقُونَ ٱلْأَوَّلُونَ مِنَ ٱلْمُهَـٰجِرِينَ وَٱلْأَنصَارِ وَٱلَّذِينَ ٱتَّبَعُوهُم بِإِحْسَـٰنٍ رَّضِىَ ٱللَّهُ عَنْهُمْ وَرَضُوا۟ عَنْهُ وَأَعَدَّ لَهُمْ جَنَّـٰتٍ تَجْرِى تَحْتَهَا ٱلْأَنْهَـٰرُ خَـٰلِدِينَ فِيهَآ أَبَدًا ۚ ذَٰلِكَ ٱلْفَوْزُ ٱلْعَظِيمُ,"Orang-orang yang terdahulu lagi yang pertama-tama (masuk Islam) di antara orang-orang muhajirin dan ansar dan orang-orang yang mengikuti mereka dengan baik, Allah rida kepada mereka dan mereka pun rida kepada Allah dan Allah menyediakan bagi mereka surga-surga yang mengalir sungai-sungai di dalamnya; mereka kekal di dalamnya selama-lamanya.  Itulah kemenangan yang besar.","Dan orang-orang yang terdahulu lagi yang pertama-tama (masuk Islam) di antara orang-orang Muhajirin dan Ansar dan orang-orang yang mengikuti mereka dengan baik, Allah rida kepada mereka dan mereka pun rida kepada Allah. Allah menyediakan bagi mereka surga-surga yang mengalir di bawahnya sungai-sungai. Mereka kekal di dalamnya selama-lamanya. Itulah kemenangan yang agung.","Dan orang -orang pertama dari orang -orang dan para pendukung, dan mereka yang mengikuti mereka dengan kebaikan mereka, semoga Tuhan senang dengannya surga yang berjalan di mana dia pernah ada."
101,وَمِمَّنْ حَوْلَكُم مِّنَ ٱلْأَعْرَابِ مُنَـٰفِقُونَ ۖ وَمِنْ أَهْلِ ٱلْمَدِينَةِ ۖ مَرَدُوا۟ عَلَى ٱلنِّفَاقِ لَا تَعْلَمُهُمْ ۖ نَحْنُ نَعْلَمُهُمْ ۚ سَنُعَذِّبُهُم مَّرَّتَيْنِ ثُمَّ يُرَدُّونَ إِلَىٰ عَذَابٍ عَظِيمٍ,"Di antara orang-orang Arab Badui yang di sekelilingmu  itu, ada orang-orang munafik dan (juga) di antara penduduk Madinah.  Mereka keterlaluan dalam kemunafikannya.  Kamu (Muhammad) tidak mengetahui mereka, (tetapi) Kami-lah yang mengetahui mereka.  Nanti, mereka akan Kami siksa dua kali, kemudian mereka akan dikembalikan kepada azab yang besar.","Dan di antara orang-orang Arab Badui yang (tinggal) di sekitarmu, ada orang-orang munafik. Dan di antara penduduk Madinah (ada juga orang-orang munafik), mereka keterlaluan dalam kemunafikannya. Engkau (Muhammad) tidak mengetahui mereka, tetapi Kami mengetahuinya. Nanti mereka akan Kami siksa dua kali, kemudian mereka akan dikembalikan kepada azab yang besar.",Dan siapa yang ada di sekitar Anda dari orang -orang Arab yang sukses. Dua lewat dan kemudian mereka dikembalikan ke siksaan besar
