verse_number,arab,king_fahd,kemenag,google_translate
146,ٱلَّذِينَ ءَاتَيْنَـٰهُمُ ٱلْكِتَـٰبَ يَعْرِفُونَهُۥ كَمَا يَعْرِفُونَ أَبْنَآءَهُمْ ۖ وَإِنَّ فَرِيقًا مِّنْهُمْ لَيَكْتُمُونَ ٱلْحَقَّ وَهُمْ يَعْلَمُونَ,"Orang-orang (Yahudi dan Nasrani) yang telah Kami beri Alkitab (Taurat dan Injil) mengenal Muhammad seperti mereka mengenal anak-anaknya sendiri.  Dan sesungguhnya sebagian di antara mereka menyembunyikan kebenaran, padahal mereka mengetahui.","Orang-orang yang telah Kami beri Kitab (Taurat dan Injil) mengenalnya (Muhammad) seperti mereka mengenal anak-anak mereka sendiri. Sesungguhnya sebagian mereka pasti menyembunyikan kebenaran, padahal mereka mengetahui(nya).",Mereka yang adalah orang -orang yang mengetahuinya seperti yang mereka kenal anak -anak mereka dan semacamnya tidak akan tahu kebenarannya
147,ٱلْحَقُّ مِن رَّبِّكَ ۖ فَلَا تَكُونَنَّ مِنَ ٱلْمُمْتَرِينَ,"Kebenaran itu adalah dari Tuhan-mu, sebab itu jangan sekali-kali kamu termasuk orang-orang yang ragu.","Kebenaran itu dari Tuhanmu, maka janganlah sekali-kali engkau (Muhammad) termasuk orang-orang yang ragu.",Kebenarannya adalah dari Tuhanmu.
148,وَلِكُلٍّ وِجْهَةٌ هُوَ مُوَلِّيهَا ۖ فَٱسْتَبِقُوا۟ ٱلْخَيْرَٰتِ ۚ أَيْنَ مَا تَكُونُوا۟ يَأْتِ بِكُمُ ٱللَّهُ جَمِيعًا ۚ إِنَّ ٱللَّهَ عَلَىٰ كُلِّ شَىْءٍ قَدِيرٌ,"Dan bagi tiap-tiap umat ada kiblatnya (sendiri) yang ia menghadap kepadanya.  Maka berlomba-lombalah (dalam berbuat) kebaikan.  Di mana saja kamu berada, pasti Allah akan mengumpulkan kamu sekalian (pada hari kiamat).  Sesungguhnya Allah Maha Kuasa atas segala sesuatu.","Dan setiap umat mempunyai kiblat yang dia menghadap kepadanya. Maka berlomba-lombalah kamu dalam kebaikan. Di mana saja kamu berada pasti Allah akan mengumpulkan kamu semuanya. Sungguh, Allah Mahakuasa atas segala sesuatu.","Dan untuk setiap wajah, itu adalah fundamentalisnya 😂 sehingga mereka akan menjadi yang terbaik ۚ di mana Anda tidak, Tuhan memberkati Anda semua ۚ"
149,وَمِنْ حَيْثُ خَرَجْتَ فَوَلِّ وَجْهَكَ شَطْرَ ٱلْمَسْجِدِ ٱلْحَرَامِ ۖ وَإِنَّهُۥ لَلْحَقُّ مِن رَّبِّكَ ۗ وَمَا ٱللَّهُ بِغَـٰفِلٍ عَمَّا تَعْمَلُونَ,"Dan dari mana saja kamu keluar, maka palingkanlah wajahmu ke arah Masjidil Haram; sesungguhnya ketentuan itu benar-benar sesuatu yang hak dari Tuhan-mu. Dan Allah sekali-kali tidak lengah dari apa yang kamu kerjakan.","Dan dari mana pun engkau (Muhammad) keluar, hadapkanlah wajahmu ke arah Masjidilharam, sesungguhnya itu benar-benar ketentuan dari Tuhanmu. Allah tidak lengah terhadap apa yang kamu kerjakan.","Dan dari tempat Anda dibawa keluar, jika wajah Anda adalah masjid, Forbidding adalah yang terlarang."
150,وَمِنْ حَيْثُ خَرَجْتَ فَوَلِّ وَجْهَكَ شَطْرَ ٱلْمَسْجِدِ ٱلْحَرَامِ ۚ وَحَيْثُ مَا كُنتُمْ فَوَلُّوا۟ وُجُوهَكُمْ شَطْرَهُۥ لِئَلَّا يَكُونَ لِلنَّاسِ عَلَيْكُمْ حُجَّةٌ إِلَّا ٱلَّذِينَ ظَلَمُوا۟ مِنْهُمْ فَلَا تَخْشَوْهُمْ وَٱخْشَوْنِى وَلِأُتِمَّ نِعْمَتِى عَلَيْكُمْ وَلَعَلَّكُمْ تَهْتَدُونَ,"Dan dari mana saja kamu keluar, maka palingkanlah wajahmu ke arah Masjidil Haram. Dan dimana saja kamu (sekalian) berada, maka palingkanlah wajahmu ke arahnya, agar tidak ada hujah bagi manusia atas kamu, kecuali orang-orang yang zalim diantara mereka. Maka janganlah kamu takut kepada mereka dan takutlah kepada-Ku.  Dan agar Ku-sempurnakan nikmat-Ku atasmu, dan supaya kamu mendapat petunjuk.","Dan dari mana pun engkau (Muhammad) keluar, maka hadapkanlah wajahmu ke arah Masjidilharam. Dan di mana saja kamu berada, maka hadapkanlah wajahmu ke arah itu, agar tidak ada alasan bagi manusia (untuk menentangmu), kecuali orang-orang yang zalim di antara mereka. Janganlah kamu takut kepada mereka, tetapi takutlah kepada-Ku, agar Aku sempurnakan nikmat-Ku kepadamu, dan agar kamu mendapat petunjuk.","Dan dari tempat Anda keluar, jika Anda adalah orang yang adalah masjid, yang terlarang ۚ dan di mana Anda tidak berada, dan Anda akan melihatnya, dan Anda tidak akan sama dengan mereka yang telah dianiaya dari mereka, jangan takut dan takut pada saya, dan Anda akan diberkati dengan Anda, dan Anda mungkin dibimbing dari mereka,"
151,كَمَآ أَرْسَلْنَا فِيكُمْ رَسُولًا مِّنكُمْ يَتْلُوا۟ عَلَيْكُمْ ءَايَـٰتِنَا وَيُزَكِّيكُمْ وَيُعَلِّمُكُمُ ٱلْكِتَـٰبَ وَٱلْحِكْمَةَ وَيُعَلِّمُكُم مَّا لَمْ تَكُونُوا۟ تَعْلَمُونَ,"Sebagaimana (Kami telah menyempurnakan nikmat Kami kepadamu) Kami telah mengutus kepadamu rasul diantara kamu yang membacakan ayat-ayat Kami kepada kamu dan menyucikan kamu dan mengajarkan kepadamu Alkitab dan Al-Hikmah, serta mengajarkan kepada kamu apa yang belum kamu ketahui.","Sebagaimana Kami telah mengutus kepadamu seorang Rasul (Muhammad) dari (kalangan) kamu yang membacakan ayat-ayat Kami, menyucikan kamu dan mengajarkan kepadamu Kitab (Alquran) dan Hikmah (Sunah), serta mengajarkan apa yang belum kamu ketahui.","Saat kami mengirimi Anda utusan untuk Anda, Anda akan melafalkan Anda, dan kami akan memberkati Anda, dan Anda akan mengajari Anda untuk belajar"
152,فَٱذْكُرُونِىٓ أَذْكُرْكُمْ وَٱشْكُرُوا۟ لِى وَلَا تَكْفُرُونِ,"Karena itu, ingatlah kamu kepada-Ku niscaya Aku ingat (pula) kepadamu, dan bersyukurlah kepada-Ku, dan janganlah kamu mengingkari (nikmat)-Ku.","Maka ingatlah kepada-Ku, Aku pun akan ingat kepadamu. Bersyukurlah kepada-Ku, dan janganlah kamu ingkar kepada-Ku.",Jadi Anda ingat peringatan Anda dan terima kasih dan tidak menebus
153,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ ٱسْتَعِينُوا۟ بِٱلصَّبْرِ وَٱلصَّلَوٰةِ ۚ إِنَّ ٱللَّهَ مَعَ ٱلصَّـٰبِرِينَ,"Hai orang-orang yang beriman, mintalah pertolongan (kepada Allah) dengan sabar dan salat, sesungguhnya Allah beserta orang-orang yang sabar.","Wahai orang-orang yang beriman! Mohonlah pertolongan (kepada Allah) dengan sabar dan salat. Sungguh, Allah beserta orang-orang yang sabar.","O, mereka yang percaya, mencari bantuan dari kesabaran dan doa ۚ Tuhan bersama orang -orang"
154,وَلَا تَقُولُوا۟ لِمَن يُقْتَلُ فِى سَبِيلِ ٱللَّهِ أَمْوَٰتٌۢ ۚ بَلْ أَحْيَآءٌ وَلَـٰكِن لَّا تَشْعُرُونَ,"Dan janganlah kamu mengatakan terhadap orang-orang yang gugur di jalan Allah (bahwa mereka itu) mati, bahkan (sebenarnya) mereka itu hidup, tetapi kamu tidak menyadarinya.","Dan janganlah kamu mengatakan orang-orang yang terbunuh di jalan Allah (mereka) telah mati. Sebenarnya (mereka) hidup,  tetapi kamu tidak menyadarinya.",Dan jangan katakan kepada seseorang yang terbunuh di jalan Tuhan
155,وَلَنَبْلُوَنَّكُم بِشَىْءٍ مِّنَ ٱلْخَوْفِ وَٱلْجُوعِ وَنَقْصٍ مِّنَ ٱلْأَمْوَٰلِ وَٱلْأَنفُسِ وَٱلثَّمَرَٰتِ ۗ وَبَشِّرِ ٱلصَّـٰبِرِينَ,"Dan sungguh akan Kami berikan cobaan kepadamu dengan sedikit ketakutan, kelaparan, kekurangan harta, jiwa dan buah-buahan.  Dan berikanlah berita gembira kepada orang-orang yang sabar,","Dan Kami pasti akan menguji kamu dengan sedikit ketakutan, kelaparan, kekurangan harta, jiwa, dan buah-buahan. Dan sampaikanlah kabar gembira kepada orang-orang yang sabar,","Dan mari kita memberi Anda nafkah dari ketakutan, kelaparan, dan kekurangan pelayat, jiwa, dan buahnya"
156,ٱلَّذِينَ إِذَآ أَصَـٰبَتْهُم مُّصِيبَةٌ قَالُوٓا۟ إِنَّا لِلَّهِ وَإِنَّآ إِلَيْهِ رَٰجِعُونَ,"(yaitu) orang-orang yang apabila ditimpa musibah, mereka mengucapkan, Innā lillāhi wa innā ilayhi rājiʻūn.","(yaitu) orang-orang yang apabila ditimpa musibah, mereka berkata ""Innā lillāhi wa innā ilaihi rāji'ūn""  (sesungguhnya kami milik Allah dan kepada-Nyalah kami kembali).",Mereka yang menderita kesusahan adalah kemalangan yang mereka katakan
157,أُو۟لَـٰٓئِكَ عَلَيْهِمْ صَلَوَٰتٌ مِّن رَّبِّهِمْ وَرَحْمَةٌ ۖ وَأُو۟لَـٰٓئِكَ هُمُ ٱلْمُهْتَدُونَ,"Mereka itulah yang mendapat keberkahan yang sempurna dan rahmat dari Tuhan mereka, dan mereka itulah orang-orang yang mendapat petunjuk.","Mereka itulah yang memperoleh ampunan dan rahmat dari Tuhannya, dan mereka itulah orang-orang yang mendapat petunjuk.",Mereka yang telah berdoa dari Tuhan dan rahmat mereka.
158,۞ إِنَّ ٱلصَّفَا وَٱلْمَرْوَةَ مِن شَعَآئِرِ ٱللَّهِ ۖ فَمَنْ حَجَّ ٱلْبَيْتَ أَوِ ٱعْتَمَرَ فَلَا جُنَاحَ عَلَيْهِ أَن يَطَّوَّفَ بِهِمَا ۚ وَمَن تَطَوَّعَ خَيْرًا فَإِنَّ ٱللَّهَ شَاكِرٌ عَلِيمٌ,"Sesungguhnya Shafā dan Marwa adalah sebagian dari syiar Allah.  Maka barang siapa yang beribadah haji ke Baitullah atau berumrah, maka tidak ada dosa baginya mengerjakan sai antara keduanya.  Dan barang siapa yang mengerjakan suatu kebajikan dengan kerelaan hati, maka sesungguhnya Allah Maha Mensyukuri kebaikan lagi Maha Mengetahui.","Sesungguhnya Safa dan Marwah merupakan sebagian syiar (agama) Allah. Maka barang siapa beribadah haji ke Baitullah atau berumrah, tidak ada dosa baginya mengerjakan sai antara keduanya. Dan barang siapa dengan kerelaan hati mengerjakan kebajikan, maka Allah Maha Mensyukuri,  Maha Mengetahui.",۞ Untuk deskripsi dan kepahitan umat Allah? Terima kasih
159,إِنَّ ٱلَّذِينَ يَكْتُمُونَ مَآ أَنزَلْنَا مِنَ ٱلْبَيِّنَـٰتِ وَٱلْهُدَىٰ مِنۢ بَعْدِ مَا بَيَّنَّـٰهُ لِلنَّاسِ فِى ٱلْكِتَـٰبِ ۙ أُو۟لَـٰٓئِكَ يَلْعَنُهُمُ ٱللَّهُ وَيَلْعَنُهُمُ ٱللَّـٰعِنُونَ,"Sesungguhnya orang-orang yang menyembunyikan apa yang telah Kami turunkan berupa keterangan-keterangan (yang jelas) dan petunjuk, setelah Kami menerangkannya kepada manusia dalam Alkitab, mereka itu dilaknati Allah dan dilaknati (pula) oleh semua (makhluk) yang dapat melaknati,","Sungguh, orang-orang yang menyembunyikan apa yang telah Kami turunkan berupa keterangan-keterangan dan petunjuk, setelah Kami jelaskan kepada manusia dalam Kitab (Alquran), mereka itulah yang dilaknat Allah dan dilaknat (pula) oleh orang-orang yang melaknat,","Bagi mereka yang menyembunyikan dari apa kami berasal dari bukti dan bimbingan, setelah apa yang ia jelaskan kepada orang -orang dalam kebaikan Anda dan mereka dikutuk oleh mereka"
160,إِلَّا ٱلَّذِينَ تَابُوا۟ وَأَصْلَحُوا۟ وَبَيَّنُوا۟ فَأُو۟لَـٰٓئِكَ أَتُوبُ عَلَيْهِمْ ۚ وَأَنَا ٱلتَّوَّابُ ٱلرَّحِيمُ,"kecuali mereka yang telah bertobat dan mengadakan perbaikan dan menerangkan (kebenaran); maka terhadap mereka itu, Aku menerima tobatnya dan Aku-lah Yang Maha Menerima tobat lagi Maha Penyayang.","kecuali mereka yang telah bertobat, mengadakan perbaikan dan menjelaskan(nya), mereka itulah yang Aku terima tobatnya dan Akulah Yang Maha Penerima tobat, Maha Penyayang.","Kecuali mereka yang bertobat, dan mereka baik, dan mereka jelas, dan Anda bertobat kepada mereka ۚ dan saya yang berbelas kasih."
161,إِنَّ ٱلَّذِينَ كَفَرُوا۟ وَمَاتُوا۟ وَهُمْ كُفَّارٌ أُو۟لَـٰٓئِكَ عَلَيْهِمْ لَعْنَةُ ٱللَّهِ وَٱلْمَلَـٰٓئِكَةِ وَٱلنَّاسِ أَجْمَعِينَ,"Sesungguhnya orang-orang kafir dan mereka mati dalam keadaan kafir, mereka itu mendapat laknat Allah, para Malaikat, dan manusia seluruhnya.","Sungguh, orang-orang yang kafir dan mati dalam keadaan kafir, mereka itu mendapat laknat Allah, para malaikat dan manusia seluruhnya,",Bagi mereka yang tidak percaya dan datamin
162,خَـٰلِدِينَ فِيهَا ۖ لَا يُخَفَّفُ عَنْهُمُ ٱلْعَذَابُ وَلَا هُمْ يُنظَرُونَ,Mereka kekal di dalam laknat itu; tidak akan diringankan siksa dari mereka dan tidak (pula) mereka diberi tangguh.,"mereka kekal di dalamnya (laknat), tidak akan diringankan azabnya, dan mereka tidak diberi penangguhan.",Mereka ada di dalamnya.
163,وَإِلَـٰهُكُمْ إِلَـٰهٌ وَٰحِدٌ ۖ لَّآ إِلَـٰهَ إِلَّا هُوَ ٱلرَّحْمَـٰنُ ٱلرَّحِيمُ,"Dan Tuhan-mu adalah Tuhan Yang Maha Esa; tidak ada Tuhan (yang berhak disembah) melainkan Dia, Yang Maha Pemurah lagi Maha Penyayang.","Dan Tuhan kamu adalah Tuhan Yang Maha Esa, tidak ada tuhan selain Dia, Yang Maha Pengasih, Maha Penyayang.",Dan Tuhan adalah Tuhan
164,إِنَّ فِى خَلْقِ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ وَٱخْتِلَـٰفِ ٱلَّيْلِ وَٱلنَّهَارِ وَٱلْفُلْكِ ٱلَّتِى تَجْرِى فِى ٱلْبَحْرِ بِمَا يَنفَعُ ٱلنَّاسَ وَمَآ أَنزَلَ ٱللَّهُ مِنَ ٱلسَّمَآءِ مِن مَّآءٍ فَأَحْيَا بِهِ ٱلْأَرْضَ بَعْدَ مَوْتِهَا وَبَثَّ فِيهَا مِن كُلِّ دَآبَّةٍ وَتَصْرِيفِ ٱلرِّيَـٰحِ وَٱلسَّحَابِ ٱلْمُسَخَّرِ بَيْنَ ٱلسَّمَآءِ وَٱلْأَرْضِ لَـَٔايَـٰتٍ لِّقَوْمٍ يَعْقِلُونَ,"Sesungguhnya dalam penciptaan langit dan bumi, silih bergantinya malam dan siang, bahtera yang berlayar di laut membawa apa yang berguna bagi manusia, dan apa yang Allah turunkan dari langit berupa air, lalu dengan air itu Dia hidupkan bumi sesudah mati (kering)nya, dan Dia sebarkan di bumi itu segala jenis hewan, dan pengisaran angin dan awan yang dikendalikan antara langit dan bumi; sungguh (terdapat) tanda-tanda (keesaan dan kebesaran Allah) bagi kaum yang memikirkan.","Sesungguhnya pada penciptaan langit dan bumi, pergantian malam dan siang, kapal yang berlayar di laut dengan (muatan) yang bermanfaat bagi manusia, apa yang diturunkan Allah dari langit berupa air, lalu dengan itu dihidupkan-Nya bumi setelah mati (kering), dan Dia tebarkan di dalamnya bermacam-macam binatang, dan perkisaran angin dan awan yang dikendalikan antara langit dan bumi, (semua itu) sungguh, merupakan tanda-tanda (kebesaran Allah) bagi orang-orang yang mengerti.","Untuk penciptaan langit, bumi, ketidaksepakatan malam, hari, dan retorika, yang mengalir di laut, dan layar dari langit dari hari itu, kemudian mereka menghidupkan kembali bumi setelah kematiannya, dan itu ada di dalamnya dari semua ayah, dan ketidaktaatan langit dan bumi adalah demi orang -orang yang dikecewakan oleh orang -orang yang dikecewakan oleh orang -orang yang dikecewakan oleh orang -orang yang dikecewakan oleh orang -orang yang dikecewakan oleh orang -orang yang dikecewakan oleh orang lain yang dikecewakan oleh orang lain demi kepura -al yang dikecewakan oleh orang -orang yang dikecewakan oleh orang demi kependekan dari demi kepentingan demi orang lain demi kepentingan demi orang demi kependekan dari."
165,وَمِنَ ٱلنَّاسِ مَن يَتَّخِذُ مِن دُونِ ٱللَّهِ أَندَادًا يُحِبُّونَهُمْ كَحُبِّ ٱللَّهِ ۖ وَٱلَّذِينَ ءَامَنُوٓا۟ أَشَدُّ حُبًّا لِّلَّهِ ۗ وَلَوْ يَرَى ٱلَّذِينَ ظَلَمُوٓا۟ إِذْ يَرَوْنَ ٱلْعَذَابَ أَنَّ ٱلْقُوَّةَ لِلَّهِ جَمِيعًا وَأَنَّ ٱللَّهَ شَدِيدُ ٱلْعَذَابِ,"Dan diantara manusia ada orang-orang yang menyembah tandingan-tandingan selain Allah; mereka mencintainya sebagaimana mereka mencintai Allah.  Adapun orang-orang yang beriman sangat cinta kepada Allah.  Dan jika seandainya orang-orang yang berbuat zalim itu mengetahui ketika mereka melihat siksa (pada hari kiamat) bahwa kekuatan itu kepunyaan Allah semuanya, dan bahwa Allah amat berat siksaan-Nya (niscaya mereka menyesal).","Dan di antara manusia ada orang yang menyembah tuhan selain Allah sebagai tandingan, yang mereka cintai seperti mencintai Allah. Adapun orang-orang yang beriman sangat besar cintanya kepada Allah. Sekiranya orang-orang yang berbuat zalim itu melihat, ketika mereka melihat azab (pada hari Kiamat), bahwa kekuatan itu semuanya milik Allah dan bahwa Allah sangat berat azab-Nya (niscaya mereka menyesal).","Dan dari orang -orang yang mengambil dari tanpa orang -orang yang mencintai mereka sebagai cinta Tuhan ۖ dan mereka yang aman mereka disiksa bahwa kuasa Allah adalah segalanya, dan bahwa Tuhan adalah kesulitan siksaan"
166,إِذْ تَبَرَّأَ ٱلَّذِينَ ٱتُّبِعُوا۟ مِنَ ٱلَّذِينَ ٱتَّبَعُوا۟ وَرَأَوُا۟ ٱلْعَذَابَ وَتَقَطَّعَتْ بِهِمُ ٱلْأَسْبَابُ,"(Yaitu) ketika orang-orang yang diikuti itu berlepas diri dari orang-orang yang mengikutinya, dan mereka melihat siksa; dan (ketika) segala hubungan antara mereka terputus sama sekali.","(Yaitu) ketika orang-orang yang diikuti berlepas tangan dari orang-orang yang mengikuti, dan mereka melihat azab, dan (ketika) segala hubungan antara mereka terputus.","Saat mereka yang mengikuti Anda, mereka yang mengikuti dan melihat siksaan, dan memotong"
167,وَقَالَ ٱلَّذِينَ ٱتَّبَعُوا۟ لَوْ أَنَّ لَنَا كَرَّةً فَنَتَبَرَّأَ مِنْهُمْ كَمَا تَبَرَّءُوا۟ مِنَّا ۗ كَذَٰلِكَ يُرِيهِمُ ٱللَّهُ أَعْمَـٰلَهُمْ حَسَرَٰتٍ عَلَيْهِمْ ۖ وَمَا هُم بِخَـٰرِجِينَ مِنَ ٱلنَّارِ,"Dan berkatalah orang-orang yang mengikuti, ""Seandainya kami dapat kembali (ke dunia), pasti kami akan berlepas diri dari mereka, sebagaimana mereka berlepas diri dari kami"". Demikianlah Allah memperlihatkan kepada mereka amal perbuatannya menjadi sesalan bagi mereka; dan sekali-kali mereka tidak akan keluar dari api neraka.","Dan orang-orang yang mengikuti berkata, ""Sekiranya kami mendapat kesempatan (kembali ke dunia), tentu kami akan berlepas tangan dari mereka, sebagaimana mereka berlepas tangan dari kami."" Demikianlah Allah memperlihatkan kepada mereka perbuatan mereka yang menjadi penyesalan mereka. Dan mereka tidak akan ke luar dari api neraka.","Dan mereka yang mengikuti mengatakan bahwa jika kita kebencian, maka kita akan menghilang dari mereka karena mereka tidak bersalah dari kita dari kita, juga dengan cahaya api"
168,يَـٰٓأَيُّهَا ٱلنَّاسُ كُلُوا۟ مِمَّا فِى ٱلْأَرْضِ حَلَـٰلًا طَيِّبًا وَلَا تَتَّبِعُوا۟ خُطُوَٰتِ ٱلشَّيْطَـٰنِ ۚ إِنَّهُۥ لَكُمْ عَدُوٌّ مُّبِينٌ,"Hai sekalian manusia, makanlah yang halal lagi baik dari apa yang terdapat di bumi, dan janganlah kamu mengikuti langkah-langkah setan, karena sesungguhnya setan itu adalah musuh yang nyata bagimu.","Wahai manusia! Makanlah dari (makanan) yang halal dan baik yang terdapat di bumi, dan janganlah kamu mengikuti langkah-langkah setan. Sungguh, setan itu musuh yang nyata bagimu.","O orang, keduanya, dari apa yang ada di bumi, solusi yang baik, dan tidak mengikuti langkah -langkah"
169,إِنَّمَا يَأْمُرُكُم بِٱلسُّوٓءِ وَٱلْفَحْشَآءِ وَأَن تَقُولُوا۟ عَلَى ٱللَّهِ مَا لَا تَعْلَمُونَ,"Sesungguhnya setan itu hanya menyuruh kamu berbuat jahat dan keji, dan mengatakan terhadap Allah apa yang tidak kamu ketahui.","Sesungguhnya (setan) itu hanya menyuruh kamu agar berbuat jahat dan keji, dan mengatakan apa yang tidak kamu ketahui tentang Allah.","Sebaliknya, dia memerintahkan Anda untuk menjadi setara dan pengemis"
170,وَإِذَا قِيلَ لَهُمُ ٱتَّبِعُوا۟ مَآ أَنزَلَ ٱللَّهُ قَالُوا۟ بَلْ نَتَّبِعُ مَآ أَلْفَيْنَا عَلَيْهِ ءَابَآءَنَآ ۗ أَوَلَوْ كَانَ ءَابَآؤُهُمْ لَا يَعْقِلُونَ شَيْـًٔا وَلَا يَهْتَدُونَ,"Dan apabila dikatakan kepada mereka, ""Ikutilah apa yang telah diturunkan Allah,"" mereka menjawab, ""(Tidak), tetapi kami hanya mengikuti apa yang telah kami dapati dari (perbuatan) nenek moyang kami"". ""(Apakah mereka akan mengikuti juga), walaupun nenek moyang mereka itu tidak mengetahui suatu apa pun, dan tidak mendapat petunjuk?""","Dan apabila dikatakan kepada mereka, ""Ikutilah apa yang telah diturunkan Allah,"" mereka menjawab, ""(Tidak!) Kami mengikuti apa yang kami dapati pada nenek moyang kami (melakukannya)."" Padahal, nenek moyang mereka itu tidak mengetahui apa pun, dan tidak mendapat petunjuk.","Dan ketika mereka dikatakan kepada mereka, ikuti apa yang telah Tuhan ungkapkan, tetapi kita mengikuti apa yang harus kita lakukan dengan kita, mereka dipandu"
171,وَمَثَلُ ٱلَّذِينَ كَفَرُوا۟ كَمَثَلِ ٱلَّذِى يَنْعِقُ بِمَا لَا يَسْمَعُ إِلَّا دُعَآءً وَنِدَآءً ۚ صُمٌّۢ بُكْمٌ عُمْىٌ فَهُمْ لَا يَعْقِلُونَ,"Dan perumpamaan (orang-orang yang menyeru) orang-orang kafir adalah seperti penggembala yang memanggil binatang yang tidak mendengar selain panggilan dan seruan saja.  Mereka tuli, bisu, dan buta, maka (oleh sebab itu) mereka tidak mengerti.","Dan perumpamaan bagi (penyeru) orang yang kafir adalah seperti (penggembala) yang meneriaki (binatang) yang tidak mendengar selain panggilan dan teriakan. (Mereka) tuli, bisu dan buta, maka mereka tidak mengerti.",Dan contoh dari mereka yang tidak percaya seperti Anda menyukai orang yang terhambat oleh apa yang tidak didengar kecuali untuk pemohon dan delegasi
172,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ كُلُوا۟ مِن طَيِّبَـٰتِ مَا رَزَقْنَـٰكُمْ وَٱشْكُرُوا۟ لِلَّهِ إِن كُنتُمْ إِيَّاهُ تَعْبُدُونَ,"Hai orang-orang yang beriman, makanlah di antara rezeki yang baik-baik yang Kami berikan kepadamu dan bersyukurlah kepada Allah, jika benar-benar hanya kepada-Nya kamu menyembah.","Wahai orang-orang yang beriman! Makanlah dari rezeki yang baik yang Kami berikan kepada kamu dan bersyukurlah kepada Allah, jika kamu hanya menyembah kepada-Nya.","Hei, mereka yang percaya padamu, yang baik untukmu"
173,إِنَّمَا حَرَّمَ عَلَيْكُمُ ٱلْمَيْتَةَ وَٱلدَّمَ وَلَحْمَ ٱلْخِنزِيرِ وَمَآ أُهِلَّ بِهِۦ لِغَيْرِ ٱللَّهِ ۖ فَمَنِ ٱضْطُرَّ غَيْرَ بَاغٍ وَلَا عَادٍ فَلَآ إِثْمَ عَلَيْهِ ۚ إِنَّ ٱللَّهَ غَفُورٌ رَّحِيمٌ,"Sesungguhnya Allah hanya mengharamkan bagimu bangkai, darah, daging babi, dan binatang yang (ketika disembelih) disebut (nama) selain Allah.  Tetapi barang siapa dalam keadaan terpaksa (memakannya) sedang dia tidak menginginkannya dan tidak (pula) melampaui batas, maka tidak ada dosa baginya.  Sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.","Sesungguhnya Dia hanya mengharamkan atasmu bangkai, darah, daging babi, dan (daging) hewan yang disembelih dengan (menyebut nama) selain Allah. Tetapi barang siapa terpaksa (memakannya), bukan karena menginginkannya dan tidak (pula) melampaui batas, maka tidak ada dosa baginya. Sungguh, Allah Maha Pengampun, Maha Penyayang.","Sebaliknya, wanita, darah, dan daging, melarang Anda, dan apa yang harus saya lakukan dengannya adalah untuk tangan lain. Tuhan itu memaafkan, paling berbelas kasih"
174,إِنَّ ٱلَّذِينَ يَكْتُمُونَ مَآ أَنزَلَ ٱللَّهُ مِنَ ٱلْكِتَـٰبِ وَيَشْتَرُونَ بِهِۦ ثَمَنًا قَلِيلًا ۙ أُو۟لَـٰٓئِكَ مَا يَأْكُلُونَ فِى بُطُونِهِمْ إِلَّا ٱلنَّارَ وَلَا يُكَلِّمُهُمُ ٱللَّهُ يَوْمَ ٱلْقِيَـٰمَةِ وَلَا يُزَكِّيهِمْ وَلَهُمْ عَذَابٌ أَلِيمٌ,"Sesungguhnya orang-orang yang menyembunyikan apa yang telah diturunkan Allah, yaitu Alkitab dan menjualnya dengan harga yang sedikit (murah), mereka itu sebenarnya tidak memakan (tidak menelan) ke dalam perutnya melainkan api, dan Allah tidak akan berbicara kepada mereka pada hari kiamat dan tidak menyucikan mereka, dan bagi mereka siksa yang amat pedih.","Sungguh, orang-orang yang menyembunyikan apa yang telah diturunkan Allah, yaitu Kitab, dan menjualnya dengan harga murah, mereka hanya menelan api neraka ke dalam perutnya, dan Allah tidak akan menyapa mereka pada hari Kiamat dan tidak akan menyucikan mereka. Mereka akan mendapat azab yang sangat pedih.",Bagi mereka yang menyembunyikan apa yang telah diungkapkan Tuhan dari raja dan mereka dibeli oleh beberapa orang di beberapa Tuhan berbicara kepada mereka pada hari keji
175,أُو۟لَـٰٓئِكَ ٱلَّذِينَ ٱشْتَرَوُا۟ ٱلضَّلَـٰلَةَ بِٱلْهُدَىٰ وَٱلْعَذَابَ بِٱلْمَغْفِرَةِ ۚ فَمَآ أَصْبَرَهُمْ عَلَى ٱلنَّارِ,Mereka itulah orang-orang yang membeli kesesatan dengan petunjuk dan siksa dengan ampunan.  Maka alangkah beraninya mereka menentang api neraka!,Mereka itulah yang membeli kesesatan dengan petunjuk dan azab dengan ampunan. Maka alangkah beraninya mereka menentang api neraka!,Mereka yang telah dibeli oleh mereka yang disesatkan oleh bimbingan dan penyiksaan dengan pengampunan.
