verse_number,arab,king_fahd,kemenag,google_translate
156,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَكُونُوا۟ كَٱلَّذِينَ كَفَرُوا۟ وَقَالُوا۟ لِإِخْوَٰنِهِمْ إِذَا ضَرَبُوا۟ فِى ٱلْأَرْضِ أَوْ كَانُوا۟ غُزًّى لَّوْ كَانُوا۟ عِندَنَا مَا مَاتُوا۟ وَمَا قُتِلُوا۟ لِيَجْعَلَ ٱللَّهُ ذَٰلِكَ حَسْرَةً فِى قُلُوبِهِمْ ۗ وَٱللَّهُ يُحْىِۦ وَيُمِيتُ ۗ وَٱللَّهُ بِمَا تَعْمَلُونَ بَصِيرٌ,"Hai orang-orang yang beriman, janganlah kamu seperti orang-orang kafir (orang-orang munafik) itu, yang mengatakan kepada saudara-saudara mereka apabila mereka mengadakan perjalanan di muka bumi atau mereka berperang, ""Kalau mereka tetap bersama-sama kita tentulah mereka tidak mati dan tidak dibunuh"".  Akibat (dari perkataan dan keyakinan mereka) yang demikian itu, Allah menimbulkan rasa penyesalan yang sangat di dalam hati mereka.  Allah menghidupkan dan mematikan.  Dan Allah melihat apa yang kamu kerjakan.","Wahai orang-orang yang beriman! Janganlah kamu seperti orang-orang kafir yang mengatakan kepada saudara-saudaranya apabila mereka mengadakan perjalanan di bumi atau berperang, ""Sekiranya mereka tetap bersama kita, tentulah mereka tidak mati dan tidak terbunuh."" (Dengan perkataan) yang demikian itu, karena Allah hendak menimbulkan rasa penyesalan di hati mereka. Allah menghidupkan dan mematikan, dan Allah Maha Melihat apa yang kamu kerjakan.","O, mereka yang percaya, tidak seperti mereka yang tidak percaya, dan mereka berkata kepada saudara -saudara mereka, ketika mereka dipukuli di tempat itu adalah apa yang mereka mati, dan mereka tidak membunuh saya, untuk menjadikan Tuhan bahwa kesedihan di hati mereka ۗ, dan Tuhan akan hidup, dan Dia akan melakukannya."
157,وَلَئِن قُتِلْتُمْ فِى سَبِيلِ ٱللَّهِ أَوْ مُتُّمْ لَمَغْفِرَةٌ مِّنَ ٱللَّهِ وَرَحْمَةٌ خَيْرٌ مِّمَّا يَجْمَعُونَ,"Dan sungguh kalau kamu gugur di jalan Allah atau meninggal, tentulah ampunan Allah dan rahmat-Nya lebih baik (bagimu) dari harta rampasan yang mereka kumpulkan.","Dan sungguh, sekiranya kamu gugur di jalan Allah atau mati, sungguh, pastilah ampunan Allah dan rahmat-Nya lebih baik (bagimu) daripada apa (harta rampasan) yang mereka kumpulkan.",Dan jika Anda terbunuh di jalan Tuhan atau keajaiban pengampunan dari Tuhan dan belas kasihan yang baik tentang apa adanya
158,وَلَئِن مُّتُّمْ أَوْ قُتِلْتُمْ لَإِلَى ٱللَّهِ تُحْشَرُونَ,"Dan sungguh jika kamu meninggal atau gugur, tentulah kepada Allah saja kamu dikumpulkan.","Dan sungguh, sekiranya kamu mati atau gugur, pastilah kepada Allah kamu dikumpulkan.","Dan jika Anda terpenuhi atau dibunuh kepada Tuhan, Anda akan diratapi"
159,فَبِمَا رَحْمَةٍ مِّنَ ٱللَّهِ لِنتَ لَهُمْ ۖ وَلَوْ كُنتَ فَظًّا غَلِيظَ ٱلْقَلْبِ لَٱنفَضُّوا۟ مِنْ حَوْلِكَ ۖ فَٱعْفُ عَنْهُمْ وَٱسْتَغْفِرْ لَهُمْ وَشَاوِرْهُمْ فِى ٱلْأَمْرِ ۖ فَإِذَا عَزَمْتَ فَتَوَكَّلْ عَلَى ٱللَّهِ ۚ إِنَّ ٱللَّهَ يُحِبُّ ٱلْمُتَوَكِّلِينَ,"Maka disebabkan rahmat dari Allah-lah kamu berlaku lemah lembut terhadap mereka. Sekiranya kamu bersikap keras lagi berhati kasar, tentulah mereka menjauhkan diri dari sekelilingmu.  Karena itu, maafkanlah mereka; mohonkanlah ampun bagi mereka, dan bermusyawarahlah dengan mereka dalam urusan itu.  Kemudian apabila kamu telah membulatkan tekad, maka bertawakallah kepada Allah.  Sesungguhnya Allah menyukai orang-orang yang bertawakkal kepada-Nya.","Maka berkat rahmat Allah engkau (Muhammad) berlaku lemah lembut terhadap mereka. Sekiranya engkau bersikap keras dan berhati kasar, tentulah mereka menjauhkan diri dari sekitarmu. Karena itu maafkanlah mereka dan mohonkanlah ampunan untuk mereka, dan bermusyawarahlah dengan mereka dalam urusan itu. Kemudian, apabila engkau telah membulatkan tekad, maka bertawakallah kepada Allah. Sungguh, Allah mencintai orang yang bertawakal.","Adapun rahmat Tuhan, saya akan memiliki untuk mereka. Masalah perintah, jadi jika Anda bertekad, maka percaya pada Tuhan ۚ cinta Tuhan"
160,إِن يَنصُرْكُمُ ٱللَّهُ فَلَا غَالِبَ لَكُمْ ۖ وَإِن يَخْذُلْكُمْ فَمَن ذَا ٱلَّذِى يَنصُرُكُم مِّنۢ بَعْدِهِۦ ۗ وَعَلَى ٱللَّهِ فَلْيَتَوَكَّلِ ٱلْمُؤْمِنُونَ,"Jika Allah menolong kamu, maka tak ada orang yang dapat mengalahkan kamu; jika Allah membiarkan kamu (tidak memberi pertolongan), maka siapakah gerangan yang dapat menolong kamu (selain) dari Allah sesudah itu? Karena itu, hendaklah kepada Allah saja orang-orang mukmin bertawakal.","Jika Allah menolong kamu, maka tidak ada yang dapat mengalahkanmu, tetapi jika Allah membiarkan kamu (tidak memberi pertolongan), maka siapa yang dapat menolongmu setelah itu? Karena itu, hendaklah kepada Allah saja orang-orang mukmin bertawakal.","Jika Tuhan akan mendukung Anda, tidak ada mayoritas untuk Anda."
161,وَمَا كَانَ لِنَبِىٍّ أَن يَغُلَّ ۚ وَمَن يَغْلُلْ يَأْتِ بِمَا غَلَّ يَوْمَ ٱلْقِيَـٰمَةِ ۚ ثُمَّ تُوَفَّىٰ كُلُّ نَفْسٍ مَّا كَسَبَتْ وَهُمْ لَا يُظْلَمُونَ,"Tidak mungkin seorang nabi berkhianat (dalam urusan harta rampasan perang). Barang siapa yang berkhianat (dalam urusan rampasan perang itu), maka pada hari kiamat ia akan datang membawa apa yang dikhianatkannya itu; kemudian tiap-tiap diri akan diberi pembalasan tentang apa yang ia kerjakan dengan (pembalasan) setimpal, sedang mereka tidak dianiaya.","Dan tidak mungkin seorang Nabi berkhianat (dalam urusan harta rampasan perang). Barang siapa berkhianat, niscaya pada hari Kiamat dia akan datang membawa apa yang dikhianatkannya. Kemudian setiap orang akan diberi balasan yang sempurna sesuai dengan apa yang dilakukannya, dan mereka tidak dizalimi.",Dan tidak ada nabi yang bisa dibebani ۚ dan siapa pun yang mendidih datang dengan apa yang telah dia lakukan pada hari itu
162,أَفَمَنِ ٱتَّبَعَ رِضْوَٰنَ ٱللَّهِ كَمَنۢ بَآءَ بِسَخَطٍ مِّنَ ٱللَّهِ وَمَأْوَىٰهُ جَهَنَّمُ ۚ وَبِئْسَ ٱلْمَصِيرُ,Apakah orang yang mengikuti keridaan Allah sama dengan orang yang kembali membawa kemurkaan (yang besar) dari Allah dan tempatnya adalah Jahanam? Dan itulah seburuk-buruk tempat kembali.,Maka adakah orang yang mengikuti keridaan Allah sama dengan orang yang kembali membawa kemurkaan dari Allah dan tempatnya di neraka Jahanam? Itulah seburuk-buruk tempat kembali.,"Jadi, apakah Anda mengikuti kesenangan Tuhan sebagai orang yang sejalan dengan Tuhan"
163,هُمْ دَرَجَـٰتٌ عِندَ ٱللَّهِ ۗ وَٱللَّهُ بَصِيرٌۢ بِمَا يَعْمَلُونَ,"(Kedudukan) mereka itu bertingkat-tingkat di sisi Allah, dan Allah Maha Melihat apa yang mereka kerjakan.","(Kedudukan) mereka itu bertingkat-tingkat di sisi Allah, dan Allah Maha Melihat apa yang mereka kerjakan.",Mereka didedikasikan untuk Tuhan ۗ dan Tuhan berwawasan luas dengan apa yang mereka lakukan
164,لَقَدْ مَنَّ ٱللَّهُ عَلَى ٱلْمُؤْمِنِينَ إِذْ بَعَثَ فِيهِمْ رَسُولًا مِّنْ أَنفُسِهِمْ يَتْلُوا۟ عَلَيْهِمْ ءَايَـٰتِهِۦ وَيُزَكِّيهِمْ وَيُعَلِّمُهُمُ ٱلْكِتَـٰبَ وَٱلْحِكْمَةَ وَإِن كَانُوا۟ مِن قَبْلُ لَفِى ضَلَـٰلٍ مُّبِينٍ,"Sungguh Allah telah memberi karunia kepada orang-orang yang beriman ketika Allah mengutus di antara mereka seorang rasul dari golongan mereka sendiri, yang membacakan kepada mereka ayat-ayat Allah, membersihkan (jiwa) mereka, dan mengajarkan kepada mereka Alkitab dan Al-Hikmah.  Dan sesungguhnya sebelum (kedatangan nabi) itu, mereka adalah benar-benar dalam kesesatan yang nyata.","Sungguh, Allah telah memberi karunia kepada orang-orang beriman ketika (Allah) mengutus seorang Rasul (Muhammad) di tengah-tengah mereka dari kalangan mereka sendiri, yang membacakan kepada mereka ayat-ayat-Nya, menyucikan (jiwa) mereka, dan mengajarkan kepada mereka Kitab (Alquran) dan Hikmah (Sunah), meskipun sebelumnya, mereka benar-benar dalam kesesatan yang nyata.","Dari Tuhan, untuk orang -orang percaya, ketika mereka mengirim seorang utusan dari diri mereka sendiri, mereka akan datang kepada mereka المليل yang bijak dan aturan, dan jika mereka sebelumnya, ada khayalan yang jelas"
165,أَوَلَمَّآ أَصَـٰبَتْكُم مُّصِيبَةٌ قَدْ أَصَبْتُم مِّثْلَيْهَا قُلْتُمْ أَنَّىٰ هَـٰذَا ۖ قُلْ هُوَ مِنْ عِندِ أَنفُسِكُمْ ۗ إِنَّ ٱللَّهَ عَلَىٰ كُلِّ شَىْءٍ قَدِيرٌ,"Dan mengapa ketika kamu ditimpa musibah (pada peperangan Uḥud), padahal kamu telah menimpakan kekalahan dua kali lipat kepada musuh-musuhmu (pada peperangan Badar), kamu berkata, ""Dari mana datangnya (kekalahan) ini?"" Katakanlah, ""Itu dari (kesalahan) dirimu sendiri"".  Sesungguhnya Allah Maha Kuasa atas segala sesuatu.","Dan mengapa kamu (heran) ketika ditimpa musibah (kekalahan pada Perang Uhud), padahal kamu telah menimpakan musibah dua kali lipat (kepada musuh-musuhmu pada Perang Badar) kamu berkata, ""Dari mana datangnya (kekalahan) ini?"" Katakanlah, ""Itu dari (kesalahan) dirimu sendiri."" Sungguh, Allah Mahakuasa atas segala sesuatu.","Selama Anda telah menjadi bencana, Anda telah menjadi seperti dia"
166,وَمَآ أَصَـٰبَكُمْ يَوْمَ ٱلْتَقَى ٱلْجَمْعَانِ فَبِإِذْنِ ٱللَّهِ وَلِيَعْلَمَ ٱلْمُؤْمِنِينَ,"Dan apa yang menimpa kamu pada hari bertemunya dua pasukan, maka (kekalahan) itu adalah dengan izin (takdir) Allah, dan agar Allah mengetahui siapa orang-orang yang beriman.","Dan apa yang menimpa kamu ketika terjadi pertemuan (pertempuran) antara dua pasukan itu adalah dengan izin Allah, dan agar Allah menguji siapa orang (yang benar-benar) beriman,","Dan ketika saya berdoa untuk Anda pada hari keseluruhan, dengan izin"
167,وَلِيَعْلَمَ ٱلَّذِينَ نَافَقُوا۟ ۚ وَقِيلَ لَهُمْ تَعَالَوْا۟ قَـٰتِلُوا۟ فِى سَبِيلِ ٱللَّهِ أَوِ ٱدْفَعُوا۟ ۖ قَالُوا۟ لَوْ نَعْلَمُ قِتَالًا لَّٱتَّبَعْنَـٰكُمْ ۗ هُمْ لِلْكُفْرِ يَوْمَئِذٍ أَقْرَبُ مِنْهُمْ لِلْإِيمَـٰنِ ۚ يَقُولُونَ بِأَفْوَٰهِهِم مَّا لَيْسَ فِى قُلُوبِهِمْ ۗ وَٱللَّهُ أَعْلَمُ بِمَا يَكْتُمُونَ,"Dan supaya Allah mengetahui siapa orang-orang yang munafik.  Kepada mereka dikatakan, ""Marilah berperang di jalan Allah atau pertahankanlah (dirimu)"".  Mereka berkata, ""Sekiranya kami mengetahui akan terjadi peperangan, tentulah kami mengikuti kamu"".  Mereka pada hari itu lebih dekat kepada kekafiran dari pada keimanan.  Mereka mengatakan dengan mulutnya apa yang tidak terkandung dalam hatinya.  Dan Allah lebih mengetahui apa yang mereka sembunyikan.","dan untuk menguji orang-orang yang munafik, kepada mereka dikatakan,""Marilah berperang di jalan Allah atau pertahankanlah (dirimu)."" Mereka berkata, ""Sekiranya kami mengetahui (bagaimana cara) berperang, tentulah kami mengikuti kamu."" Mereka pada hari itu lebih dekat kepada kekafiran dari pada keimanan. Mereka mengatakan dengan mulutnya apa yang tidak sesuai dengan isi hatinya. Dan Allah lebih mengetahui apa yang mereka sembunyikan.","Dan biarkan mereka yang memperburuk ۚ dan dikatakan kepada mereka, “Ayo, dan mereka akan berada di jalan Tuhan atau untuk membela mereka”. Mereka tidak percaya pada hari yang dekat dengan mereka untuk eman"
168,ٱلَّذِينَ قَالُوا۟ لِإِخْوَٰنِهِمْ وَقَعَدُوا۟ لَوْ أَطَاعُونَا مَا قُتِلُوا۟ ۗ قُلْ فَٱدْرَءُوا۟ عَنْ أَنفُسِكُمُ ٱلْمَوْتَ إِن كُنتُمْ صَـٰدِقِينَ,"Orang-orang yang mengatakan kepada saudara-saudaranya dan mereka tidak turut pergi berperang, ""Sekiranya mereka mengikuti kita, tentulah mereka tidak terbunuh"".  Katakanlah, ""Tolaklah kematian itu dari dirimu, jika kamu orang-orang yang benar"".","(Mereka itu adalah) orang-orang yang berkata kepada saudara-saudaranya dan mereka tidak turut pergi berperang, ""Sekiranya mereka mengikuti kita, tentulah mereka tidak terbunuh."" Katakanlah, ""Cegahlah kematian itu dari dirimu, jika kamu orang yang benar.""","Mereka yang berkata kepada saudara mereka, dan mereka duduk, dan jika kami mematuhi apa yang mereka bunuh ۗ Katakan: Jadi ketahuilah tentang jiwa Anda."
169,وَلَا تَحْسَبَنَّ ٱلَّذِينَ قُتِلُوا۟ فِى سَبِيلِ ٱللَّهِ أَمْوَٰتًۢا ۚ بَلْ أَحْيَآءٌ عِندَ رَبِّهِمْ يُرْزَقُونَ,"Janganlah kamu mengira bahwa orang-orang yang gugur di jalan Allah itu mati, bahkan mereka itu hidup di sisi Tuhan-nya dengan mendapat rezeki,","Dan jangan sekali-kali kamu mengira bahwa orang-orang yang gugur di jalan Allah itu mati; sebenarnya mereka itu hidup, di sisi Tuhannya mendapat rezeki,",Dan tidak menghitung mereka yang terbunuh di jalan Tuhan
170,فَرِحِينَ بِمَآ ءَاتَىٰهُمُ ٱللَّهُ مِن فَضْلِهِۦ وَيَسْتَبْشِرُونَ بِٱلَّذِينَ لَمْ يَلْحَقُوا۟ بِهِم مِّنْ خَلْفِهِمْ أَلَّا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,"mereka dalam keadaan gembira disebabkan karunia Allah yang diberikan-Nya kepada mereka, dan mereka bergirang hati terhadap orang-orang yang masih tinggal di belakang yang belum menyusul mereka, bahwa tidak ada kekhawatiran terhadap mereka dan tidak (pula) mereka bersedih hati.","mereka bergembira dengan karunia yang diberikan Allah kepadanya, dan senang hati terhadap orang yang masih tinggal di belakang yang belum menyusul mereka, bahwa tidak ada rasa takut pada mereka dan mereka tidak bersedih hati.","Dipikirkan dengan apa yang Tuhan berikan kepada mereka dari rahmat -Nya, dan mereka akan berkhotbah kepada mereka yang tidak menderita dari mereka"
171,۞ يَسْتَبْشِرُونَ بِنِعْمَةٍ مِّنَ ٱللَّهِ وَفَضْلٍ وَأَنَّ ٱللَّهَ لَا يُضِيعُ أَجْرَ ٱلْمُؤْمِنِينَ,"Mereka bergirang hati dengan nikmat dan karunia yang yang besar dari Allah, dan bahwa Allah tidak menyia-nyiakan pahala orang-orang yang beriman.","Mereka bergembira ria dengan nikmat dan karunia dari Allah. Dan sungguh, Allah tidak menyia-nyiakan pahala orang-orang yang beriman,",۞ Mereka berkhotbah menjadi berkah dari Tuhan
172,ٱلَّذِينَ ٱسْتَجَابُوا۟ لِلَّهِ وَٱلرَّسُولِ مِنۢ بَعْدِ مَآ أَصَابَهُمُ ٱلْقَرْحُ ۚ لِلَّذِينَ أَحْسَنُوا۟ مِنْهُمْ وَٱتَّقَوْا۟ أَجْرٌ عَظِيمٌ,(Yaitu) orang-orang yang mentaati perintah Allah dan rasul-Nya sesudah mereka mendapat luka (dalam peperangan Uḥud).  Bagi orang-orang yang berbuat kebaikan di antara mereka dan yang bertakwa ada pahala yang besar.,(yaitu) orang-orang yang menaati (perintah) Allah dan Rasul setelah mereka mendapat luka (dalam Perang Uhud). Orang-orang yang berbuat kebajikan dan bertakwa di antara mereka mendapat pahala yang besar.,"Mereka yang menanggapi Tuhan dan utusan, setelah apa yang diikat oleh ulkus dengan mereka ۚ bagi mereka yang melakukan kebaikan dari mereka dan takut akan hadiah dari hadiah yang besar"
173,ٱلَّذِينَ قَالَ لَهُمُ ٱلنَّاسُ إِنَّ ٱلنَّاسَ قَدْ جَمَعُوا۟ لَكُمْ فَٱخْشَوْهُمْ فَزَادَهُمْ إِيمَـٰنًا وَقَالُوا۟ حَسْبُنَا ٱللَّهُ وَنِعْمَ ٱلْوَكِيلُ,"(Yaitu) orang-orang (yang mentaati Allah dan rasul) yang kepada mereka ada orang-orang yang mengatakan, ""Sesungguhnya manusia telah mengumpulkan pasukan untuk menyerang kamu, karena itu takutlah kepada mereka"", maka perkataan itu menambah keimanan mereka dan mereka menjawab, ""Cukuplah Allah menjadi Penolong kami dan Allah adalah sebaik-baik Pelindung"".","(Yaitu) orang-orang (yang menaati Allah dan Rasul) yang ketika ada orang-orang mengatakan kepadanya, ""Orang-orang (Quraisy) telah mengumpulkan pasukan untuk menyerang kamu, karena itu takutlah kepada mereka,"" ternyata (ucapan) itu menambah (kuat) iman mereka dan mereka menjawab, ""Cukuplah Allah (menjadi penolong) bagi kami dan Dia sebaik-baik pelindung.""","Mereka yang berkata kepada mereka untuk orang -orang bahwa orang telah mengumpulkan Anda untuk Anda, dan mereka takut pada mereka, dan mereka meningkatkan mereka, dan mereka berkata, dan mereka berkata:"
174,فَٱنقَلَبُوا۟ بِنِعْمَةٍ مِّنَ ٱللَّهِ وَفَضْلٍ لَّمْ يَمْسَسْهُمْ سُوٓءٌ وَٱتَّبَعُوا۟ رِضْوَٰنَ ٱللَّهِ ۗ وَٱللَّهُ ذُو فَضْلٍ عَظِيمٍ,"Maka mereka kembali dengan nikmat dan karunia (yang besar) dari Allah, mereka tidak mendapat bencana apa-apa, mereka mengikuti keridaan Allah.  Dan Allah mempunyai karunia yang besar.","Maka mereka kembali dengan nikmat dan karunia (yang besar) dari Allah, mereka tidak ditimpa suatu bencana dan mereka mengikuti keridaan Allah. Allah mempunyai karunia yang besar.","Jadi mereka bergerak dengan berkah dari Tuhan dan lebih disukai, dan mereka tidak menyentuh mereka bersama, dan mengikuti kesenangan Tuhan"
175,إِنَّمَا ذَٰلِكُمُ ٱلشَّيْطَـٰنُ يُخَوِّفُ أَوْلِيَآءَهُۥ فَلَا تَخَافُوهُمْ وَخَافُونِ إِن كُنتُم مُّؤْمِنِينَ,"Sesungguhnya mereka itu tidak lain hanyalah setan yang menakut-nakuti (kamu) dengan kawan-kawannya (orang-orang musyrik Quraisy), karena itu janganlah kamu takut kepada mereka, tetapi takutlah kepada-Ku, jika kamu benar-benar orang yang beriman.","Sesungguhnya mereka hanyalah setan yang menakut-nakuti (kamu) dengan teman-teman setianya, karena itu janganlah kamu takut kepada mereka, tetapi takutlah kepada-Ku, jika kamu orang-orang beriman.","Sebaliknya, Anda akan takut"
176,وَلَا يَحْزُنكَ ٱلَّذِينَ يُسَـٰرِعُونَ فِى ٱلْكُفْرِ ۚ إِنَّهُمْ لَن يَضُرُّوا۟ ٱللَّهَ شَيْـًٔا ۗ يُرِيدُ ٱللَّهُ أَلَّا يَجْعَلَ لَهُمْ حَظًّا فِى ٱلْـَٔاخِرَةِ ۖ وَلَهُمْ عَذَابٌ عَظِيمٌ,"Janganlah kamu disedihkan oleh orang-orang yang segera menjadi kafir; sesungguhnya mereka tidak sekali-kali dapat memberi mudarat kepada Allah sedikit pun.  Allah berkehendak tidak akan memberi sesuatu bagian (dari pahala) kepada mereka di hari akhirat, dan bagi mereka azab yang besar.","Dan janganlah engkau (Muhammad) dirisaukan oleh orang-orang yang dengan mudah kembali menjadi kafir; sesungguhnya sedikit pun mereka tidak merugikan Allah. Allah tidak akan memberi bagian (pahala) kepada mereka di akhirat, dan mereka akan mendapat azab yang besar.","Dan jangan bersedih, mereka yang bergulat dengan penebusan ۚ Mereka tidak akan membahayakan Tuhan, sesuatu ۗ Dia ingin Tuhan tidak membuatnya menjadi siksaan besar Tuhan"
177,إِنَّ ٱلَّذِينَ ٱشْتَرَوُا۟ ٱلْكُفْرَ بِٱلْإِيمَـٰنِ لَن يَضُرُّوا۟ ٱللَّهَ شَيْـًٔا وَلَهُمْ عَذَابٌ أَلِيمٌ,"Sesungguhnya orang-orang yang menukar iman dengan kekafiran, sekali-kali mereka tidak dapat memberi mudarat kepada Allah sedikit pun; dan bagi mereka azab yang pedih.","Sesungguhnya orang-orang yang membeli kekafiran dengan iman, sedikit pun tidak merugikan Allah; dan mereka akan mendapat azab yang pedih.","Bagi mereka yang tidak percaya di keunggulan, mereka tidak akan berbahaya bagi Tuhan, dan mereka memiliki siksaan yang menyakitkan"
178,وَلَا يَحْسَبَنَّ ٱلَّذِينَ كَفَرُوٓا۟ أَنَّمَا نُمْلِى لَهُمْ خَيْرٌ لِّأَنفُسِهِمْ ۚ إِنَّمَا نُمْلِى لَهُمْ لِيَزْدَادُوٓا۟ إِثْمًا ۚ وَلَهُمْ عَذَابٌ مُّهِينٌ,"Dan janganlah sekali-kali orang-orang kafir menyangka, bahwa pemberian tangguh Kami kepada mereka adalah lebih baik bagi mereka.  Sesungguhnya Kami memberi tangguh kepada mereka hanyalah supaya bertambah-tambah dosa mereka; dan bagi mereka azab yang menghinakan.",Dan jangan sekali-kali orang-orang kafir itu mengira bahwa tenggang waktu yang Kami berikan kepada mereka lebih baik baginya. Sesungguhnya tenggang waktu yang Kami berikan kepada mereka hanyalah agar dosa mereka semakin bertambah; dan mereka akan mendapat azab yang menghinakan.,"Dan jangan menghitung mereka yang tidak percaya, tetapi kami bosan dengan mereka untuk diri mereka sendiri ۚ Kami hanya mendikte mereka untuk meningkat"
179,مَّا كَانَ ٱللَّهُ لِيَذَرَ ٱلْمُؤْمِنِينَ عَلَىٰ مَآ أَنتُمْ عَلَيْهِ حَتَّىٰ يَمِيزَ ٱلْخَبِيثَ مِنَ ٱلطَّيِّبِ ۗ وَمَا كَانَ ٱللَّهُ لِيُطْلِعَكُمْ عَلَى ٱلْغَيْبِ وَلَـٰكِنَّ ٱللَّهَ يَجْتَبِى مِن رُّسُلِهِۦ مَن يَشَآءُ ۖ فَـَٔامِنُوا۟ بِٱللَّهِ وَرُسُلِهِۦ ۚ وَإِن تُؤْمِنُوا۟ وَتَتَّقُوا۟ فَلَكُمْ أَجْرٌ عَظِيمٌ,"Allah sekali-kali tidak akan membiarkan orang-orang yang beriman dalam keadaan kamu sekarang ini, sehingga Dia menyisihkan yang buruk (munafik) dari yang baik (mukmin). Dan Allah sekali-kali tidak akan memperlihatkan kepada kamu hal-hal yang gaib, akan tetapi Allah memilih siapa yang dikehendaki-Nya di antara rasul-rasul-Nya.  Karena itu, berimanlah kepada Allah dan rasul-rasul-Nya; dan jika kamu beriman dan bertakwa, maka bagimu pahala yang besar.","Allah tidak akan membiarkan orang-orang yang beriman sebagaimana dalam keadaan kamu sekarang ini, sehingga Dia membedakan yang buruk dari yang baik. Allah tidak akan memperlihatkan kepadamu hal-hal yang gaib, tetapi Allah memilih siapa yang Dia kehendaki di antara Rasul-rasul-Nya. Karena itu, berimanlah kepada Allah dan Rasul-rasul-Nya. Jika kamu beriman dan bertakwa, maka kamu akan mendapat pahala yang besar.","Apa yang Tuhan peringatkan orang -orang percaya tentang apa yang Anda lakukan sampai penghinaan itu dibedakan dari kebaikan Tuhan yang diwajibkan dari para utusan -Nya, siapa pun yang akan menjadi"
180,وَلَا يَحْسَبَنَّ ٱلَّذِينَ يَبْخَلُونَ بِمَآ ءَاتَىٰهُمُ ٱللَّهُ مِن فَضْلِهِۦ هُوَ خَيْرًا لَّهُم ۖ بَلْ هُوَ شَرٌّ لَّهُمْ ۖ سَيُطَوَّقُونَ مَا بَخِلُوا۟ بِهِۦ يَوْمَ ٱلْقِيَـٰمَةِ ۗ وَلِلَّهِ مِيرَٰثُ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ ۗ وَٱللَّهُ بِمَا تَعْمَلُونَ خَبِيرٌ,"Sekali-kali janganlah orang-orang yang bakhil dengan harta yang Allah berikan kepada mereka dari karunia-Nya menyangka, bahwa kebakhilan itu baik bagi mereka. Sebenarnya kebakhilan itu adalah buruk bagi mereka. Harta yang mereka bakhilkan itu akan dikalungkan kelak di lehernya di hari kiamat.  Dan kepunyaan Allah-lah segala warisan (yang ada) di langit dan di bumi.  Dan Allah mengetahui apa yang kamu kerjakan.","Dan jangan sekali-kali orang-orang yang kikir dengan apa yang diberikan Allah kepada mereka dari karunia-Nya, mengira bahwa (kikir) itu baik bagi mereka, padahal (kikir) itu buruk bagi mereka. Apa (harta) yang mereka kikirkan itu akan dikalungkan (di lehernya) pada hari Kiamat. Milik Allahlah warisan (apa yang ada) di langit dan di bumi. Allah Mahateliti terhadap apa yang kamu kerjakan.","Dan jangan menghitung mereka yang pelit dengan apa yang Tuhan berikan kepada mereka dari kasih karunia -Nya, itu adalah yang terbaik bagi mereka. ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ ۗ"
181,لَّقَدْ سَمِعَ ٱللَّهُ قَوْلَ ٱلَّذِينَ قَالُوٓا۟ إِنَّ ٱللَّهَ فَقِيرٌ وَنَحْنُ أَغْنِيَآءُ ۘ سَنَكْتُبُ مَا قَالُوا۟ وَقَتْلَهُمُ ٱلْأَنۢبِيَآءَ بِغَيْرِ حَقٍّ وَنَقُولُ ذُوقُوا۟ عَذَابَ ٱلْحَرِيقِ,"Sesungguhnya Allah telah mendengar perkatan orang-orang yang mengatakan, ""Sesunguhnya Allah miskin dan kami kaya"".  Kami akan mencatat perkataan mereka itu dan perbuatan mereka membunuh nabi-nabi tanpa alasan yang benar, dan Kami akan mengatakan (kepada mereka), ""Rasakanlah olehmu azab yang membakar"".","Sungguh, Allah telah mendengar perkataan orang-orang (Yahudi) yang mengatakan, ""Sesungguhnya Allah itu miskin dan kami kaya."" Kami akan mencatat perkataan mereka dan perbuatan mereka membunuh Nabi-nabi tanpa hak (alasan yang benar), dan Kami akan mengatakan (kepada mereka), ""Rasakanlah olehmu azab yang membakar!""",Tuhan telah mendengar perkataan orang -orang yang berkata: Tuhan adalah orang miskin dan kita adalah lagu -lagu dari lagu -lagu ۘ Kami akan menulis apa yang mereka katakan dan membunuh mereka dan kami mengatakan bahwa siksaan dari pembakaran
182,ذَٰلِكَ بِمَا قَدَّمَتْ أَيْدِيكُمْ وَأَنَّ ٱللَّهَ لَيْسَ بِظَلَّامٍ لِّلْعَبِيدِ,"(Azab) yang demikian itu adalah disebabkan perbuatan tanganmu sendiri, dan bahwasanya Allah sekali-kali tidak menganiaya hamba-hamba-Nya.","Demikian itu disebabkan oleh perbuatan tanganmu sendiri, dan sesungguhnya Allah tidak menzalimi hamba-hamba-Nya.","Itulah yang ditawarkan tangan Anda, dan bahwa Tuhan bukanlah bayangan budak"
